session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-10,2942.0,1.0,181.0,445.7744713423681,445.3954584411622,440.45116961362766,451.0086270914379,-68.60133511826734,16.1301757290819,-84.73151084734924,100000.0,99915.26848915264,"within session, exact time unavailable from daily OHLC"
2021-09-20,2948.0,1.0,170.0,429.2592588540646,433.9966045440674,423.58971115247704,434.84296328820824,805.3487673004707,14.675349677768246,790.6734176227025,99915.26848915264,100705.94190677535,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,187.0,434.5679175737565,433.67662922058105,429.38939005317025,439.6595402013174,-166.67092204381265,16.236173025054114,-182.90709506886677,100705.94190677535,100523.03481170649,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,165.0,435.0251301088434,434.943483895874,440.90627429995465,429.23099964512664,13.471625139953858,14.35448213107784,-0.8828569911239814,100523.03481170649,100522.15195471536,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,125.0,453.84571398610035,450.45495,446.0276009747587,461.5730669306516,-423.84549826254414,11.303758299826253,-435.1492565623704,100522.15195471536,100087.00269815298,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,189.0,472.1513393256434,468.33316688232424,467.0751346994459,477.1331231260583,-721.6345917873205,17.77515716733059,-739.409748954651,100087.00269815298,99347.59294919833,"within session, exact time unavailable from daily OHLC"
2022-01-10,3026.0,1.0,175.0,457.3098766168939,462.62168901084397,451.8603445973229,462.66795580642463,929.5671689412586,16.098802398485414,913.4683665427732,99347.59294919833,100261.0613157411,"within session, exact time unavailable from daily OHLC"
2022-01-19,3032.0,1.0,148.0,451.6450761969607,451.704825,445.1165894925091,458.0832429181712,8.842822849820323,13.369578537715018,-4.5267556878946955,100261.0613157411,100256.5345600532,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,144.0,447.0284739860383,446.705325,440.268252117614,453.6992990993409,-46.53345398951387,12.869766705398952,-59.403220694912825,100256.5345600532,100197.13133935828,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,137.0,438.47891344185837,437.9362129852295,431.36741559618184,445.50272427354787,-74.34996255815832,12.006887232051104,-86.35684979020942,100197.13133935828,100110.77448956807,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,1.0,126.0,424.29171710843536,431.9163145117164,416.5390738956722,431.95951046276264,960.6992728134097,10.788221198413913,949.9110516149958,100110.77448956807,101060.68554118306,"within session, exact time unavailable from daily OHLC"
2022-01-26,3037.0,1.0,115.0,432.19669450246147,433.3366668823242,423.67075797427674,440.6362003348152,131.09682368421517,9.953633655925035,121.14319002829014,101060.68554118306,101181.82873121135,"within session, exact time unavailable from daily OHLC"
2022-01-27,3038.0,1.0,113.0,429.56774171377316,431.1968662353516,420.8772063431542,438.17237212654516,184.09107093836292,9.726640069825109,174.3644308685378,101181.82873121135,101356.19316207989,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,125.0,448.95069910886286,449.9549946624756,456.81897080959044,441.172226527869,-125.5369442015919,11.236321172141732,-136.77326537373364,101356.19316207989,101219.41989670615,"within session, exact time unavailable from daily OHLC"
2022-02-10,3048.0,-1.0,168.0,457.00509551936585,451.34914876602767,462.79758283466026,451.3040183641913,950.1990545608151,15.260351303994613,934.9387032568204,101219.41989670615,102154.35859996297,"within session, exact time unavailable from daily OHLC"
2022-02-11,3049.0,1.0,147.0,442.73603306576024,440.4159454559326,436.02399178349907,449.35953599524356,-341.0528786446607,12.982334084268885,-354.0352127289296,102154.35859996297,101800.32338723405,"within session, exact time unavailable from daily OHLC"
2022-02-23,3056.0,1.0,128.0,424.9211445648174,421.9078172058106,417.16770641172417,432.5896069865708,-385.70590195286786,10.839410710664039,-396.5453126635319,101800.32338723405,101403.77807457052,"within session, exact time unavailable from daily OHLC"
2022-03-07,3064.0,1.0,115.0,422.9854743963483,419.38804967651373,414.42277553241786,431.46358462426315,-413.70384278097646,9.687295526837913,-423.39113830781434,101403.77807457052,100980.38693626272,"within session, exact time unavailable from daily OHLC"
2022-03-11,3068.0,1.0,122.0,420.08639969444505,420.02800032348637,412.04544361784696,428.04334689199214,-7.124723256959214,10.249395680218763,-17.374118937177975,100980.38693626272,100963.01281732554,"within session, exact time unavailable from daily OHLC"
2022-03-17,3072.0,-1.0,132.0,440.89197663823916,441.11411432495123,448.3440258760276,433.52811461449977,-29.322174645993755,11.642480400714115,-40.96465504670787,100963.01281732554,100922.04816227882,"within session, exact time unavailable from daily OHLC"
2022-03-31,3082.0,1.0,175.0,452.393443824135,451.59485064697265,446.84007548903185,457.8563425174375,-139.753806003408,15.819795153244382,-155.57360115665236,100922.04816227882,100766.47456112217,"within session, exact time unavailable from daily OHLC"
2022-04-19,3094.0,-1.0,156.0,443.97354325882384,445.08451254577636,450.21900522142147,437.8168848852369,-173.31120876459386,13.869305670551764,-187.18051443514562,100766.47456112217,100579.29404668702,"within session, exact time unavailable from daily OHLC"
2022-04-21,3096.0,1.0,170.0,442.87939234270726,437.1229270489115,437.16664371328284,448.5035739503653,-978.599099945281,14.96003942965752,-993.5591393749385,100579.29404668702,99585.73490731209,"within session, exact time unavailable from daily OHLC"
2022-04-22,3097.0,1.0,155.0,430.75529615665346,425.99740454406736,424.5586147915801,436.86583507674,-737.4731999508444,13.279666860861175,-750.7528668117056,99585.73490731209,98834.98204050038,"within session, exact time unavailable from daily OHLC"
2022-05-04,3105.0,-1.0,122.0,424.793760098267,429.1029035583496,432.66417781261435,417.00830963266424,-525.71550213008,10.417539296610723,-536.1330414266907,98834.98204050038,98298.8489990737,"within session, exact time unavailable from daily OHLC"
2022-05-09,3108.0,1.0,126.0,397.5083928165622,398.1301964263916,389.90962206140745,405.02766984252656,78.34725483850252,10.025046224461219,68.3222086140413,98298.8489990737,98367.17120768774,"within session, exact time unavailable from daily OHLC"
