trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,initial_margin_30x,allocated_collateral,reason,exit_at_open,missing_mark_minutes,signal_row,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,hold_hours,overnight,reason_text,target_price_R,net_realized_R,daily_iv_available_utc,weekly_iv_available_utc,signal_upper_wall,signal_lower_wall,additional_collateral
1,883995.0,884836.0,-1.0,0.34400000000000003,51669.8,52199.100000000006,52188.600000000006,49075.700000000004,8.887205600000001,8.978245200000002,-6.555013513368329,-182.079200000001,-193.38963728663268,10000.0,9806.610362713367,1.7774411200000002,592.4803733333334,592.4803733333334,1.0,0.0,0.0,0.0,2021-09-05 21:15:00+00:00,2021-09-06 11:16:00+00:00,2021-09-06 11:17:00+00:00,14.016666666666667,True,stop,5.000192752505752,-1.083614452888999,2021-09-05 00:01:00+00:00,2021-08-30 00:01:00+00:00,51763.152561054805,48182.488669055216,0.0
2,886200.0,886456.0,1.0,0.257,50945.700000000004,50233.9,50244.0,54454.3,6.54652245,6.455056150000001,0.0,-182.93260000000075,-195.93417860000073,9806.610362713367,9610.676184113367,1.3351244125882982,436.43483000000003,474.93041025000116,1.0,0.0,0.0,6.0,2021-09-07 10:00:00+00:00,2021-09-07 14:16:00+00:00,2021-09-07 14:17:00+00:00,4.266666666666667,False,stop,5.000142511044573,-1.0864896679492633,2021-09-07 00:01:00+00:00,2021-09-06 00:01:00+00:00,54639.93872291651,50798.019906943766,38.495580250001126
3,887115.0,889495.0,-1.0,0.299,46764.4,47359.600000000006,47350.100000000006,43835.8,6.9912778,7.080260200000001,-6.8925414064316675,-177.9648000000013,-185.14379659356965,9610.676184113367,9425.532387519797,1.4548982123769225,466.08518666666663,489.7318010000013,1.0,0.0,0.0,7.0,2021-09-08 01:15:00+00:00,2021-09-09 16:55:00+00:00,2021-09-09 16:56:00+00:00,39.666666666666664,True,stop,5.000170735871567,-1.0572136282261702,2021-09-08 00:01:00+00:00,2021-09-06 00:01:00+00:00,57074.612238297574,47012.066257796694,23.646614333334696
4,904560.0,905009.0,-1.0,0.452,45543.8,43746.0,45905.100000000006,43737.200000000004,10.292898800000001,9.886595999999999,-2.02689530266764,812.6056000000013,794.4530005026689,9425.532387519797,10219.985388022465,2.1840461369861015,686.1932533333334,686.1932533333334,2.0,0.0,0.0,9.0,2021-09-20 04:00:00+00:00,2021-09-20 11:29:00+00:00,2021-09-20 11:30:00+00:00,7.483333333333333,False,target,5.000276778300537,4.864764410858175,2021-09-20 00:01:00+00:00,2021-09-20 00:01:00+00:00,48874.20785563269,45693.13019547437,0.0
5,905760.0,905781.0,-1.0,0.428,43018.0,40899.100000000006,43443.4,40890.9,9.205851999999998,8.752407400000003,0.0,906.8891999999975,888.9309405999974,10219.985388022465,11108.916328622463,1.8015391706506738,613.7234666666666,613.7234666666667,2.0,0.0,0.0,10.0,2021-09-21 00:00:00+00:00,2021-09-21 00:21:00+00:00,2021-09-21 00:22:00+00:00,0.35,False,target,5.00023507287257,4.882325928537815,2021-09-20 00:01:00+00:00,2021-09-20 00:01:00+00:00,51657.265977863106,43231.392534500555,1.1368683772161603e-13
6,907005.0,907064.0,-1.0,0.39,41191.700000000004,41719.3,41710.9,38595.700000000004,8.032381500000001,8.1352635,0.0,-205.76399999999944,-221.93164499999946,11108.916328622463,10886.984683622464,1.446114321575062,535.4921,563.9451674999989,1.0,0.0,0.0,12.0,2021-09-21 20:45:00+00:00,2021-09-21 21:44:00+00:00,2021-09-21 21:45:00+00:00,0.9833333333333333,False,stop,5.000000000000028,-1.0960236902927616,2021-09-21 00:01:00+00:00,2021-09-20 00:01:00+00:00,44604.75927079439,41504.27752161769,28.453067499998838
7,907740.0,908131.0,-1.0,0.304,42271.100000000006,42944.0,42935.4,38949.6,6.425207200000001,6.527488000000001,0.0,-204.56159999999824,-217.51429519999823,10886.984683622464,10669.470388422465,1.1803465122286034,428.34714666666673,491.0815239999987,1.0,0.0,0.0,14.0,2021-09-22 09:00:00+00:00,2021-09-22 15:31:00+00:00,2021-09-22 15:32:00+00:00,6.516666666666667,False,stop,5.0000000000000435,-1.0770849766671668,2021-09-22 00:01:00+00:00,2021-09-20 00:01:00+00:00,42294.529635462866,39215.83324145291,62.73437733333196
8,913575.0,914459.0,-1.0,0.249,43144.100000000006,43955.5,43946.700000000004,39131.1,5.3714404500000015,5.4724597500000005,-0.8928586810014032,-202.03859999999855,-211.98964151899716,10669.470388422465,10457.480746903466,1.0068804269476388,358.09603000000004,441.56222024999965,1.0,0.0,0.0,17.0,2021-09-26 10:15:00+00:00,2021-09-27 00:59:00+00:00,2021-09-27 01:00:00+00:00,14.733333333333333,True,stop,5.000000000000018,-1.060757565617554,2021-09-26 00:01:00+00:00,2021-09-20 00:01:00+00:00,51657.265977863106,43231.392534500555,83.46619024999961
9,923100.0,923349.0,-1.0,0.267,47246.200000000004,47980.3,47970.700000000004,43623.700000000004,6.307367700000001,6.40537005,0.0,-196.00469999999962,-208.71743774999962,10457.480746903466,10248.763309153466,1.2062881783201287,420.49118000000004,477.2730465000001,1.0,0.0,0.0,22.0,2021-10-03 01:00:00+00:00,2021-10-03 05:09:00+00:00,2021-10-03 05:10:00+00:00,4.15,False,stop,5.0,-1.0789692891649392,2021-10-03 00:01:00+00:00,2021-09-27 00:01:00+00:00,47334.80027020237,39335.171784216756,56.781866500000035
10,927120.0,927863.0,1.0,0.404,51175.100000000006,50719.0,50729.200000000004,53404.700000000004,10.337370200000002,10.245238000000002,4.156700702045501,-184.26440000000235,-209.00370890204786,10248.763309153466,10039.759600251416,2.017291235668873,689.1580133333334,689.1580133333334,1.0,0.0,0.0,25.0,2021-10-05 20:00:00+00:00,2021-10-06 08:23:00+00:00,2021-10-06 08:24:00+00:00,12.383333333333333,True,stop,5.000224265530369,-1.1602061294547636,2021-10-05 00:01:00+00:00,2021-10-04 00:01:00+00:00,50959.91702062537,47497.425284047225,0.0
11,930780.0,930977.0,1.0,0.191,55846.0,54851.100000000006,54862.100000000006,60765.5,5.333292999999999,5.23828005,0.0,-190.0258999999989,-200.59747304999888,10039.759600251416,9839.162127201418,1.0624344032832107,355.55286666666666,427.9230849999989,1.0,0.0,0.0,26.0,2021-10-08 09:00:00+00:00,2021-10-08 12:17:00+00:00,2021-10-08 12:18:00+00:00,3.283333333333333,False,stop,5.000000000000029,-1.0674342412846838,2021-10-08 00:01:00+00:00,2021-10-04 00:01:00+00:00,55709.40956543643,51984.99088916725,72.37021833333222
12,940605.0,940764.0,1.0,0.48,59669.8,59319.8,59331.700000000004,61360.3,14.320752,14.236752000000001,0.0,-168.0,-196.557504,9839.162127201418,9642.604623201418,2.910969819352554,954.7168,954.7167999999999,1.0,0.0,0.0,30.0,2021-10-15 04:45:00+00:00,2021-10-15 07:24:00+00:00,2021-10-15 07:25:00+00:00,2.65,False,stop,5.000000000000021,-1.2111647441585383,2021-10-15 00:01:00+00:00,2021-10-11 00:01:00+00:00,59625.59274896981,55215.4961634823,-1.1368683772161603e-13
13,941115.0,941323.0,1.0,0.482,59660.0,61289.200000000004,59331.700000000004,61301.5,14.37806,14.7706972,2.896175021819108,785.2744000000021,753.229467778183,9642.604623201418,10395.834090979602,2.982194243535493,958.5373333333333,958.5373333333333,2.0,0.0,0.0,39.0,2021-10-15 13:15:00+00:00,2021-10-15 16:43:00+00:00,2021-10-15 16:44:00+00:00,3.466666666666667,False,target,5.000000000000067,4.7600266162931195,2021-10-15 00:01:00+00:00,2021-10-11 00:01:00+00:00,59625.59274896981,55215.4961634823,0.0
