end_exclusive_utc,net_return
2022-09-01 00:00:00+00:00,3.863294345065416
2022-09-02 00:00:00+00:00,3.863294345065416
2022-09-03 00:00:00+00:00,3.863294345065416
2022-09-04 00:00:00+00:00,3.863294345065416
2022-09-05 00:00:00+00:00,3.863294345065416
2022-09-06 00:00:00+00:00,4.1736238471693525
2022-09-07 00:00:00+00:00,4.084054531969639
2022-09-08 00:00:00+00:00,3.201352358675611
2022-09-09 00:00:00+00:00,2.4259813478637127
2022-09-10 00:00:00+00:00,2.274941589943636
2022-09-11 00:00:00+00:00,1.8822620398578653
2022-09-12 00:00:00+00:00,1.8561115261209467
2022-09-13 00:00:00+00:00,1.965006045218877
2022-09-14 00:00:00+00:00,1.8118529317233407
2022-09-15 00:00:00+00:00,2.0020772011250387
2022-09-16 00:00:00+00:00,2.0347052907096357
2022-09-17 00:00:00+00:00,2.0347052907096357
2022-09-18 00:00:00+00:00,2.0347052907096357
2022-09-19 00:00:00+00:00,1.9647433000446122
2022-09-20 00:00:00+00:00,1.8951656350108572
2022-09-21 00:00:00+00:00,1.8951656350108572
2022-09-22 00:00:00+00:00,2.073470449587769
2022-09-23 00:00:00+00:00,1.9081690148183825
2022-09-24 00:00:00+00:00,1.8748884032292614
2022-09-25 00:00:00+00:00,2.1562408797790704
2022-09-26 00:00:00+00:00,2.11075026947838
2022-09-27 00:00:00+00:00,2.180500774078359
2022-09-28 00:00:00+00:00,2.180500774078359
2022-09-29 00:00:00+00:00,2.05037506349529
2022-09-30 00:00:00+00:00,1.9934092898667863
2022-10-01 00:00:00+00:00,2.157466568763957
2022-10-02 00:00:00+00:00,1.9638692447324049
2022-10-03 00:00:00+00:00,1.9638692447324049
2022-10-04 00:00:00+00:00,1.9638692447324049
2022-10-05 00:00:00+00:00,1.9638692447324049
2022-10-06 00:00:00+00:00,1.9638692447324049
2022-10-07 00:00:00+00:00,1.5154211607149715
2022-10-08 00:00:00+00:00,1.744033912623999
2022-10-09 00:00:00+00:00,1.744033912623999
2022-10-10 00:00:00+00:00,1.744033912623999
2022-10-11 00:00:00+00:00,1.744033912623999
2022-10-12 00:00:00+00:00,1.744033912623999
2022-10-13 00:00:00+00:00,1.744033912623999
2022-10-14 00:00:00+00:00,1.5977391906722591
2022-10-15 00:00:00+00:00,1.5919684659421485
2022-10-16 00:00:00+00:00,1.6806548519557554
2022-10-17 00:00:00+00:00,1.6806548519557554
2022-10-18 00:00:00+00:00,1.835498387438041
2022-10-19 00:00:00+00:00,1.8646211410407996
2022-10-20 00:00:00+00:00,1.82856820442343
2022-10-21 00:00:00+00:00,1.7663316240117437
2022-10-22 00:00:00+00:00,1.7663316240117437
2022-10-23 00:00:00+00:00,1.7663316240117437
2022-10-24 00:00:00+00:00,1.7663316240117437
2022-10-25 00:00:00+00:00,1.7663316240117437
2022-10-26 00:00:00+00:00,1.6003916993036196
2022-10-27 00:00:00+00:00,1.6003916993036196
2022-10-28 00:00:00+00:00,1.7673893009918524
2022-10-29 00:00:00+00:00,1.2777175328411121
2022-10-30 00:00:00+00:00,1.2777175328411121
2022-10-31 00:00:00+00:00,1.2777175328411121
2022-11-01 00:00:00+00:00,1.2777175328411121
2022-11-02 00:00:00+00:00,1.2777175328411121
2022-11-03 00:00:00+00:00,1.2777175328411121
