start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.5073874715248625
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,0.23361459150234976
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,0.08025243075743194
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,-0.06336224210292474
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.09498647487183187
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.28864675452391897
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.2137658610117117
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,0.27679566811803813
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.10361892224936597
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.4780908711857852
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,0.36766672806993506
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,0.18169325219928756
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.02133714107954854
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.11010124014282707
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.008420945362649035
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.01167116908874033
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.05728415014211663
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.027074900720221118
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.24362762352870748
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.08198949084965124
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.07380769967642453
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.08898099427132
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,-0.05998491299006581
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,0.0
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.09776451470094172
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.17513221406442459
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.0
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.11145305610210898
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.17075875712475674
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.016082559134171115
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.23290533021094717
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.2019379425232528
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.245154616288479
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.1499597480513044
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.18727386579290572
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.0845431373638299
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.016117730984928746
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.4312954354470462
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.11948527742767001
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.060483736849953784
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.19145642904176197
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.0015472779075582643
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.09378773652882555
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.09856089393960843
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,0.5229318915911567
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.1519510086251299
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.028890558045724934
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,0.20156754961196044
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.0
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.27955683844391466
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.023588897270784726
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.0636342968177196
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.13446026964407176
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.0200165487255608
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.05693033630844668
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.06715307260137238
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.08148404378151564
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.2570092429542745
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,0.12155960468520988
