trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,initial_margin_30x,allocated_collateral,reason,exit_at_open,missing_mark_minutes,signal_row,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,hold_hours,overnight,reason_text,target_price_R,net_realized_R,daily_iv_available_utc,weekly_iv_available_utc,signal_upper_wall,signal_lower_wall,additional_collateral
1,883980.0,884007.0,1.0,16.003,3977.15,3943.67,3944.46,4140.6,32.16016566901245,31.889438553716687,0.0,-535.7804400000003,-599.8300442227295,10000.0,9400.16995577727,6.364633145000001,2121.544381666667,2121.5443816666666,1.0,0.0,0.0,0.0,2021-09-05 21:00:00+00:00,2021-09-05 21:27:00+00:00,2021-09-05 21:28:00+00:00,0.45,False,stop,5.0,-1.1465998722339754,2021-09-05 00:01:00+00:00,2021-08-30 00:01:00+00:00,3966.3669878082933,2622.968765340793,-4.547473508864641e-13
2,884160.0,886469.0,-1.0,7.003,3951.76,3645.54,4013.15,3644.81,13.983619188755128,12.900035198841621,-57.800077157076615,2144.4586600000016,2175.375082769481,9400.16995577727,11575.545038546752,2.9440079711528697,922.4725093333334,1052.7296453487543,2.0,0.0,0.0,3.0,2021-09-06 00:00:00+00:00,2021-09-07 14:29:00+00:00,2021-09-07 14:30:00+00:00,38.483333333333334,True,target,5.000000000000015,5.060021824285266,2021-09-05 00:01:00+00:00,2021-08-30 00:01:00+00:00,3966.3669878082933,2622.968765340793,130.25713601542088
3,887205.0,887535.0,-1.0,9.19,3506.32,3227.7200000000003,3562.17,3227.07,16.28215787595051,14.988434204340443,-2.99601462056683,2560.333999999999,2532.0594225402747,11575.545038546752,14107.604461087027,2.7837203943915054,1074.1026933333333,1238.4514354759494,2.0,0.0,0.0,20.0,2021-09-08 02:45:00+00:00,2021-09-08 08:15:00+00:00,2021-09-08 08:16:00+00:00,5.5,False,target,5.000000000000008,4.933273628628445,2021-09-08 00:01:00+00:00,2021-09-06 00:01:00+00:00,4427.313793932994,3528.7154425350964,164.34874214261617
4,888465.0,891218.0,-1.0,9.003,3509.64,3201.13,3571.4700000000003,3200.48,15.965948440518504,14.56248405289346,-18.59442454219635,2777.515529999998,2765.5815220487825,14107.604461087027,16873.18598313581,2.239734535168939,1053.242964,1267.761794680522,2.0,0.0,0.0,24.0,2021-09-08 23:45:00+00:00,2021-09-10 21:38:00+00:00,2021-09-10 21:39:00+00:00,45.88333333333333,True,target,5.000161733786155,4.968210269602777,2021-09-08 00:01:00+00:00,2021-09-06 00:01:00+00:00,4427.313793932994,3528.7154425350964,214.5188306805219
5,894060.0,898024.0,-1.0,7.238,3321.2400000000002,3457.67,3456.9700000000003,2642.59,12.146851992660693,12.645820756543669,-19.278465779980944,-987.4803399999988,-992.9945469692223,16873.18598313581,15880.191436166584,1.4246944912493895,801.3045040000001,1523.4215646326609,1.0,0.0,0.0,33.0,2021-09-12 21:00:00+00:00,2021-09-15 15:04:00+00:00,2021-09-15 15:05:00+00:00,66.06666666666666,True,stop,5.0,-1.010770214766359,2021-09-12 00:01:00+00:00,2021-09-06 00:01:00+00:00,3404.825092564807,3135.1953720650095,722.1170606326608
6,902085.0,903587.0,-1.0,4.17,3526.2000000000003,3340.2200000000003,3563.53,3339.55,7.429984319689159,7.038109643330532,-4.31652708049953,775.5366,765.3850331174798,15880.191436166584,16645.576469284064,0.9259494168635507,490.14180000000005,490.14180000000005,2.0,0.0,0.0,37.0,2021-09-18 10:45:00+00:00,2021-09-19 11:47:00+00:00,2021-09-19 11:48:00+00:00,25.033333333333335,True,target,5.000000000000012,4.91683823978041,2021-09-18 00:01:00+00:00,2021-09-13 00:01:00+00:00,3535.102728595175,3271.9651642758727,0.0
7,906660.0,906694.0,-1.0,24.553,2990.39,3026.68,3026.07,2811.98,37.100289347009436,37.550521423896726,0.0,-891.0283699999991,-965.6791807709053,16645.576469284064,15679.897288513157,4.410964426824561,2447.4348556666664,2528.4583340870167,1.0,0.0,0.0,39.0,2021-09-21 15:00:00+00:00,2021-09-21 15:34:00+00:00,2021-09-21 15:35:00+00:00,0.5666666666666667,False,stop,5.000280269058251,-1.1023092681573636,2021-09-21 00:01:00+00:00,2021-09-20 00:01:00+00:00,3681.480114100933,3009.7614261067324,81.02347842035033
8,907410.0,907597.0,-1.0,12.376,2867.66,2909.18,2908.59,2663.0,17.93299636228107,18.19264290648851,0.0,-513.8515199999997,-549.9771592687692,15679.897288513157,15129.920129244389,2.263417897896533,1183.0053386666666,1305.2661998822846,1.0,0.0,0.0,40.0,2021-09-22 03:30:00+00:00,2021-09-22 06:37:00+00:00,2021-09-22 06:38:00+00:00,3.1166666666666667,False,stop,5.000244319569958,-1.0857319251860258,2021-09-22 00:01:00+00:00,2021-09-20 00:01:00+00:00,2888.888133731522,2647.343641001903,122.26086121561798
9,907980.0,910626.0,1.0,9.274000000000001,2920.1,2975.36,2865.4700000000003,3193.25,13.683894493619743,13.942848642353495,11.691567660993563,512.4812400000021,473.16292920303533,15129.920129244389,15603.083058447424,1.7898975783524158,902.7002466666668,1116.1046772936168,5.0,1.0,0.0,41.0,2021-09-22 13:00:00+00:00,2021-09-24 09:06:00+00:00,2021-09-24 09:06:00+00:00,44.1,True,daily_risk,5.000000000000033,0.933925900088387,2021-09-22 00:01:00+00:00,2021-09-20 00:01:00+00:00,2888.888133731522,2647.343641001903,213.40443062695
10,917715.0,917881.0,-1.0,6.535,2916.64,2946.69,2946.1,2769.33,9.631042973106588,9.730271140224183,0.4034029627021564,-196.37675000000118,-216.1414670760341,15603.083058447424,15386.94159137139,1.221568989192869,635.3414133333333,635.3414133333333,1.0,0.0,0.0,42.0,2021-09-29 07:15:00+00:00,2021-09-29 10:01:00+00:00,2021-09-29 10:02:00+00:00,2.7666666666666666,False,stop,5.000339443312959,-1.1226897575176633,2021-09-29 00:01:00+00:00,2021-09-27 00:01:00+00:00,2926.9496907433254,2685.2570356287815,0.0
