timestamp,equity
2023-10-02 00:00:00+00:00,10000.0
2023-10-03 00:00:00+00:00,10000.0
2023-10-04 00:00:00+00:00,9940.004933530367
2023-10-05 00:00:00+00:00,9928.413217477828
2023-10-06 00:00:00+00:00,9845.787921119325
2023-10-07 00:00:00+00:00,10173.10667440299
2023-10-08 00:00:00+00:00,10173.10667440299
2023-10-09 00:00:00+00:00,10173.10667440299
2023-10-10 00:00:00+00:00,10016.80059513637
2023-10-11 00:00:00+00:00,9989.201097029945
2023-10-12 00:00:00+00:00,9989.201097029945
2023-10-13 00:00:00+00:00,9947.623707375671
2023-10-14 00:00:00+00:00,9927.747889480315
2023-10-15 00:00:00+00:00,9927.747889480315
2023-10-16 00:00:00+00:00,9927.747889480315
2023-10-17 00:00:00+00:00,9927.747889480315
2023-10-18 00:00:00+00:00,9923.728888480315
2023-10-19 00:00:00+00:00,9902.967237351802
2023-10-20 00:00:00+00:00,10121.485347796299
2023-10-21 00:00:00+00:00,10355.11529063212
2023-10-22 00:00:00+00:00,10355.11529063212
2023-10-23 00:00:00+00:00,10355.11529063212
2023-10-24 00:00:00+00:00,10355.11529063212
2023-10-25 00:00:00+00:00,10355.11529063212
2023-10-26 00:00:00+00:00,10355.11529063212
2023-10-27 00:00:00+00:00,10355.11529063212
2023-10-28 00:00:00+00:00,10355.11529063212
2023-10-29 00:00:00+00:00,10355.11529063212
2023-10-30 00:00:00+00:00,10355.11529063212
2023-10-31 00:00:00+00:00,10355.11529063212
2023-11-01 00:00:00+00:00,10355.11529063212
2023-11-02 00:00:00+00:00,10355.11529063212
2023-11-03 00:00:00+00:00,10355.11529063212
2023-11-04 00:00:00+00:00,10355.11529063212
2023-11-05 00:00:00+00:00,10355.11529063212
2023-11-06 00:00:00+00:00,10355.11529063212
2023-11-07 00:00:00+00:00,10355.11529063212
2023-11-08 00:00:00+00:00,10551.456166679007
2023-11-09 00:00:00+00:00,10570.092795017634
2023-11-10 00:00:00+00:00,10570.092795017634
2023-11-11 00:00:00+00:00,10570.092795017634
2023-11-12 00:00:00+00:00,10594.344383339701
2023-11-13 00:00:00+00:00,10575.696894929435
2023-11-14 00:00:00+00:00,10575.696894929435
2023-11-15 00:00:00+00:00,10575.696894929435
2023-11-16 00:00:00+00:00,11077.405498437434
2023-11-17 00:00:00+00:00,11077.405498437434
2023-11-18 00:00:00+00:00,11077.405498437434
2023-11-19 00:00:00+00:00,11077.405498437434
2023-11-20 00:00:00+00:00,11077.405498437434
2023-11-21 00:00:00+00:00,11077.405498437434
2023-11-22 00:00:00+00:00,10620.414138155764
2023-11-23 00:00:00+00:00,11410.324806927503
2023-11-24 00:00:00+00:00,11410.324806927503
2023-11-25 00:00:00+00:00,11410.324806927503
2023-11-26 00:00:00+00:00,11410.324806927503
2023-11-27 00:00:00+00:00,11410.324806927503
2023-11-28 00:00:00+00:00,11419.446581203201
2023-11-29 00:00:00+00:00,11406.60313484369
2023-11-30 00:00:00+00:00,11406.60313484369
2023-12-01 00:00:00+00:00,11406.60313484369
2023-12-02 00:00:00+00:00,11406.60313484369
2023-12-03 00:00:00+00:00,11406.60313484369
