start_utc,end_exclusive_utc,return,complete_period
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.013101730729340844,True
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.15048973663704257,True
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,0.025258729585939887,True
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,-0.04512276572098739,True
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.11923287380406433,True
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.12325379904873579,True
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.0696635732171762,True
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.187326680834621,True
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,0.013599059080866782,True
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,-0.140454788063331,True
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.1403548961458826,True
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.14309752104554507,True
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.030095755618106734,True
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,0.10110912555155327,True
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.15651182924518936,True
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.05701529684300144,True
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.04958776826604183,True
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.03590404611566311,True
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.0662240950912274,True
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.03659015413324762,True
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.17039180209349247,True
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,-0.061814697368381744,True
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,-0.021961180898980914,True
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,-0.07264500203376922,True
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.13648518277084754,True
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.1228304564652869,True
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.027791066376637974,True
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.1801265126226631,True
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.11039254076684757,True
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.06996403776666271,True
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.07989253968134824,True
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,-0.23220999110616913,True
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.05519289049036702,True
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,0.11675466862760975,True
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,-0.12851926667416824,True
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.044225062742217824,True
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.15706320946919305,True
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.007451493938467779,True
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,-0.15284715466213972,True
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.05319187031820216,True
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.08636637733042174,True
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.040219090745136965,True
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.006804179395062282,True
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.07234244179147586,True
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.13073055403595013,True
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.03995338733984333,True
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.118706199226564,True
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.1522237215118767,True
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.09449029595866865,True
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.0449329450885354,True
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.035753343328018716,True
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.1798305935305825,True
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.015241246806602327,True
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,0.09360209485294968,True
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,0.04738742796722151,True
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.052840604126751956,True
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.11382328155809995,True
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.05165960505089173,True
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,0.007038412044179099,True
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,0.02570953008768373,True
