trade_id,day_index,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,reason,adverse_equity_bound,max_mark_observed_gap,day_status,UTC_day,IV_observation_candle_open_utc,IV_available_utc,IV_annualized_percent,one_day_sigma,reference_price,entry_utc_simulated,exit_bar_open_utc,exit_latest_utc,exit_reason,realized_net_R,initial_price_RR,time_precision
1,609.0,876962.0,877952.0,-1.0,0.437,3419.61,3644.82,3644.084660165791,3275.8744332933557,0.7471847850000001,0.7963931700000001,-0.31024705410713205,-98.41677000000001,-99.65010090089163,10000.0,9900.349899099108,0.149436957,1.0,9883.635071883498,0.0,0.0,2021-09-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,2021-09-01 00:01:00+00:00,104.64,0.05477107925983996,3430.49,2021-09-01 00:02:00+00:00,2021-09-01 16:32:00+00:00,2021-09-01 16:33:00+00:00,stop,-1.0158485921722429,0.6403197875452196,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
2,610.0,878402.0,879839.0,-1.0,0.373,3833.79,3791.39,4094.273835975462,3645.0633934061075,0.715001835,0.707094235,-1.5174823096319998,15.815200000000035,15.91058623963363,9900.349899099108,9916.260485338742,0.1444397101692461,3.0,9896.947886365499,0.0,0.0,2021-09-02 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-02 00:01:00+00:00,113.63,0.05947666032392598,3831.44,2021-09-02 00:02:00+00:00,2021-09-02 23:59:00+00:00,2021-09-02 23:59:00+00:00,scheduled_23_59_exit,0.16375575484085925,0.7245232929219866,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
3,611.0,879842.0,880396.0,1.0,0.354,3798.77,3954.09,3523.227191888549,3954.889338656123,0.67238229,0.69987393,0.5081522330875865,54.98328000000006,53.102871546912866,9916.260485338742,9969.363356885655,0.13561206686615823,2.0,9885.37774304874,0.0,0.0,2021-09-03 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-03 00:01:00+00:00,110.75,0.057969199426866166,3788.95,2021-09-03 00:02:00+00:00,2021-09-03 09:16:00+00:00,2021-09-03 09:17:00+00:00,target,0.5444094612470094,0.5665883269686947,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
4,612.0,881282.0,882719.0,1.0,0.382,3933.6,3890.03,3677.4694824387243,4109.165830317734,0.7513176,0.7429957300000001,2.202911083833749,-16.643739999999887,-20.340964413831898,9969.363356885655,9949.022392471823,0.15072529169700266,3.0,9929.702748201824,0.0,0.0,2021-09-04 00:00:00+00:00,2021-09-03 00:00:00+00:00,2021-09-04 00:01:00+00:00,106.48,0.055734179277405954,3942.79,2021-09-04 00:02:00+00:00,2021-09-04 23:59:00+00:00,2021-09-04 23:59:00+00:00,scheduled_23_59_exit,-0.20789634304014296,0.685454556486937,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
5,613.0,882722.0,884159.0,-1.0,0.387,3888.37,3955.15,4139.937876506915,3711.807636649111,0.752399595,0.7653215250000001,-2.097336031366886,-25.843860000000078,-25.26424508863238,9949.022392471823,9923.75814738319,0.1512509602087783,3.0,9911.13167609746,0.0,0.0,2021-09-05 00:00:00+00:00,2021-09-04 00:00:00+00:00,2021-09-05 00:01:00+00:00,107.6,0.05632041407070699,3889.71,2021-09-05 00:02:00+00:00,2021-09-05 23:59:00+00:00,2021-09-05 23:59:00+00:00,scheduled_23_59_exit,-0.25950168184106437,0.7018478106286977,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
6,614.0,884162.0,885599.0,-1.0,0.366,3944.67,3931.64,4210.143741349589,3769.9110715167426,0.72187461,0.7194901199999999,-1.2389621925218317,4.768980000000073,4.566577462521309,9923.75814738319,9928.324724845712,0.14548411988261767,3.0,9912.917177816804,0.0,0.0,2021-09-06 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:01:00+00:00,109.21,0.05716312658607724,3952.56,2021-09-06 00:02:00+00:00,2021-09-06 23:59:00+00:00,2021-09-06 23:59:00+00:00,scheduled_23_59_exit,0.046998951907966435,0.6582908260336245,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
7,615.0,885602.0,886183.0,1.0,0.371,3927.27,3663.83,3664.5629808605436,4094.4163513881654,0.728508585,0.679640465,0.9573312723562,-97.73624000000002,-100.10172032235641,9928.324724845712,9828.223004523355,0.1467535773033091,1.0,9828.223004523355,0.0,0.0,2021-09-07 00:00:00+00:00,2021-09-06 00:00:00+00:00,2021-09-07 00:01:00+00:00,107.56,0.0562994771138034,3929.0,2021-09-07 00:02:00+00:00,2021-09-07 09:43:00+00:00,2021-09-07 09:44:00+00:00,stop,-1.027060329891568,0.6362462332970128,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
8,616.0,887042.0,887514.0,-1.0,0.428,3434.09,3270.7000000000003,3658.99922498165,3270.042714359348,0.73489526,0.6999298,0.0,69.93091999999994,68.49609493999924,9828.223004523355,9896.719099463355,0.14954794160892987,2.0,9781.822599272955,0.0,0.0,2021-09-08 00:00:00+00:00,2021-09-07 00:00:00+00:00,2021-09-08 00:01:00+00:00,110.41,0.05779123529318549,3435.0,2021-09-08 00:02:00+00:00,2021-09-08 07:54:00+00:00,2021-09-08 07:55:00+00:00,target,0.7115653215783191,0.729393317032846,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
9,617.0,888482.0,889919.0,1.0,0.393,3502.08,3427.14,3254.495327136232,3644.5636467160525,0.68815872,0.67343301,0.276097194829239,-29.451420000000024,-31.089108924830725,9896.719099463355,9865.629990538524,0.1390680513580132,3.0,9853.89963879266,0.0,0.0,2021-09-09 00:00:00+00:00,2021-09-08 00:00:00+00:00,2021-09-09 00:01:00+00:00,107.7,0.056372756462966016,3497.99,2021-09-09 00:02:00+00:00,2021-09-09 23:59:00+00:00,2021-09-09 23:59:00+00:00,scheduled_23_59_exit,-0.31951552766335833,0.5754946179340164,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
10,618.0,889922.0,891223.0,1.0,0.399,3434.23,3190.77,3191.4093571313488,3567.6344482002614,0.6851288850000001,0.636558615,0.267480952483374,-97.14054000000002,-98.72970845248346,9865.629990538524,9766.90028208604,0.13889206987431357,1.0,9760.5384451156,0.0,0.0,2021-09-10 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-10 00:01:00+00:00,106.28,0.05562949449288791,3426.42,2021-09-10 00:02:00+00:00,2021-09-10 21:43:00+00:00,2021-09-10 21:44:00+00:00,stop,-1.0190355951774466,0.5493950045772005,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
11,619.0,891362.0,892121.0,1.0,0.41000000000000003,3226.2000000000003,3339.0,2992.113234869306,3339.673444780192,0.6613710000000002,0.684495,0.13311653263030002,46.24799999999989,44.76901746736985,9766.90028208604,9811.66929955341,0.1354310950042264,2.0,9755.93719351384,0.0,0.0,2021-09-11 00:00:00+00:00,2021-09-10 00:00:00+00:00,2021-09-11 00:01:00+00:00,104.56,0.054729205346032754,3209.84,2021-09-11 00:02:00+00:00,2021-09-11 12:41:00+00:00,2021-09-11 12:42:00+00:00,target,0.46646261897466224,0.4847495103656866,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
12,620.0,892802.0,893564.0,-1.0,0.452,3255.9300000000003,3469.26,3468.566059329603,3117.8323274599525,0.7358401800000001,0.78405276,-0.150137140292312,-96.42515999999998,-97.79491579970818,9811.66929955341,9713.874383753702,0.14999286207770837,1.0,9713.874383753702,0.0,0.0,2021-09-12 00:00:00+00:00,2021-09-11 00:00:00+00:00,2021-09-12 00:01:00+00:00,105.08,0.055001385785779656,3267.23,2021-09-12 00:02:00+00:00,2021-09-12 12:44:00+00:00,2021-09-12 12:45:00+00:00,stop,-1.0175152505522094,0.6494555672986093,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
13,621.0,894242.0,894480.0,-1.0,0.451,3407.15,3249.36,3617.841301249241,3248.70598289126,0.768312325,0.73273068,0.0,71.16328999999999,69.6622469949998,9713.874383753702,9783.536630748702,0.1581886474226988,2.0,9702.39565015473,0.0,0.0,2021-09-13 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:01:00+00:00,106.1,0.05553527818682168,3405.21,2021-09-13 00:02:00+00:00,2021-09-13 04:00:00+00:00,2021-09-13 04:01:00+00:00,target,0.7331187575574197,0.7520197377361384,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
14,622.0,895682.0,897119.0,-1.0,0.463,3282.03,3428.36,3488.812100326566,3132.44088130309,0.7597899450000001,0.79366534,-0.31018530312579706,-67.75078999999997,-68.99405998187285,9783.536630748702,9714.54257076683,0.1553201002206205,3.0,9713.709984452289,0.0,0.0,2021-09-14 00:00:00+00:00,2021-09-13 00:00:00+00:00,2021-09-14 00:01:00+00:00,106.25,0.05561379177521021,3284.41,2021-09-14 00:02:00+00:00,2021-09-14 23:59:00+00:00,2021-09-14 23:59:00+00:00,scheduled_23_59_exit,-0.7206390113343565,0.7234142532678981,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
15,623.0,897122.0,898559.0,-1.0,0.465,3445.87,3615.71,3650.2010806002686,3276.701841488898,0.8011647749999999,0.8406525750000001,-0.32091946083696005,-78.97560000000007,-80.29649788916322,9714.54257076683,9634.246072877666,0.16494132773907008,3.0,9634.246072877666,0.0,0.0,2021-09-15 00:00:00+00:00,2021-09-14 00:00:00+00:00,2021-09-15 00:01:00+00:00,106.64,0.05581792710502039,3435.42,2021-09-15 00:02:00+00:00,2021-09-15 23:59:00+00:00,2021-09-15 23:59:00+00:00,scheduled_23_59_exit,-0.845102174933779,0.8279120240255774,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
