week_start_epoch,net_return,week_start_utc
1752451200,-0.06200455817300332,2025-07-14T00:00:00Z
1753056000,-0.09442402388321647,2025-07-21T00:00:00Z
1753660800,-0.11024044139185851,2025-07-28T00:00:00Z
1754265600,0.019000249112614886,2025-08-04T00:00:00Z
1754870400,-0.09133144745784472,2025-08-11T00:00:00Z
1755475200,-0.02896918986992303,2025-08-18T00:00:00Z
1756080000,0.12374057291124663,2025-08-25T00:00:00Z
1756684800,-0.18231953894966857,2025-09-01T00:00:00Z
1757289600,-0.12590620800039043,2025-09-08T00:00:00Z
1757894400,-0.09068937347191686,2025-09-15T00:00:00Z
1758499200,0.048181195975919966,2025-09-22T00:00:00Z
1759104000,0.14212356937573567,2025-09-29T00:00:00Z
1759708800,-0.14931292586248857,2025-10-06T00:00:00Z
1760313600,-0.0009535790127912502,2025-10-13T00:00:00Z
1760918400,-0.05594297562479522,2025-10-20T00:00:00Z
1761523200,-0.08819025071692388,2025-10-27T00:00:00Z
1762128000,0.15261975606156808,2025-11-03T00:00:00Z
1762732800,0.18294463684685947,2025-11-10T00:00:00Z
1763337600,0.14738808536525672,2025-11-17T00:00:00Z
1763942400,-0.1069836423656999,2025-11-24T00:00:00Z
1764547200,0.09427287726469924,2025-12-01T00:00:00Z
1765152000,-0.20688617446993118,2025-12-08T00:00:00Z
1765756800,-0.13260331987284923,2025-12-15T00:00:00Z
1766361600,-0.2175862803434251,2025-12-22T00:00:00Z
1766966400,-0.1218384690577815,2025-12-29T00:00:00Z
1767571200,-0.011200024726939262,2026-01-05T00:00:00Z
1768176000,0.0023778984426674477,2026-01-12T00:00:00Z
1768780800,0.2394567040362523,2026-01-19T00:00:00Z
1769385600,0.14889690367713326,2026-01-26T00:00:00Z
1769990400,0.11318586388429086,2026-02-02T00:00:00Z
1770595200,-0.015509844918587645,2026-02-09T00:00:00Z
1771200000,-0.038497735338100525,2026-02-16T00:00:00Z
1771804800,0.1103223485673206,2026-02-23T00:00:00Z
1772409600,-0.051368381765100835,2026-03-02T00:00:00Z
1773014400,0.0008738124894094312,2026-03-09T00:00:00Z
1773619200,0.03361777498189755,2026-03-16T00:00:00Z
1774224000,-0.10198020808257824,2026-03-23T00:00:00Z
1774828800,-0.1299126166544019,2026-03-30T00:00:00Z
1775433600,0.003968632784015158,2026-04-06T00:00:00Z
1776038400,0.10440131641720973,2026-04-13T00:00:00Z
1776643200,0.10132100486757212,2026-04-20T00:00:00Z
1777248000,-0.031236841708263463,2026-04-27T00:00:00Z
1777852800,-0.053635769212319495,2026-05-04T00:00:00Z
1778457600,-0.08891132107913846,2026-05-11T00:00:00Z
1779062400,0.028111664365623845,2026-05-18T00:00:00Z
1779667200,0.06872291996838187,2026-05-25T00:00:00Z
1780272000,0.2684595261713141,2026-06-01T00:00:00Z
1780876800,-0.09648931479974643,2026-06-08T00:00:00Z
1781481600,0.05554138447880663,2026-06-15T00:00:00Z
1782086400,-0.024043036624796232,2026-06-22T00:00:00Z
1782691200,-0.007894495833779214,2026-06-29T00:00:00Z
1783296000,-0.1724048017455989,2026-07-06T00:00:00Z
1783900800,-0.1583566095746204,2026-07-13T00:00:00Z
1784505600,-0.024941953508523462,2026-07-20T00:00:00Z
1785110400,-0.2242189770978512,2026-07-27T00:00:00Z
1785715200,-0.054893614175942296,2026-08-03T00:00:00Z
1786320000,-0.06576441523049203,2026-08-10T00:00:00Z
1786924800,0.5071951390767528,2026-08-17T00:00:00Z
1787529600,-0.0371910249332561,2026-08-24T00:00:00Z
