timestamp,equity
2021-09-01 00:00:00+00:00,10000.0
2021-09-02 00:00:00+00:00,10000.0
2021-09-03 00:00:00+00:00,10000.0
2021-09-04 00:00:00+00:00,10000.0
2021-09-05 00:00:00+00:00,10000.0
2021-09-06 00:00:00+00:00,10000.929946999999
2021-09-07 00:00:00+00:00,9798.077540622371
2021-09-08 00:00:00+00:00,10480.858481122372
2021-09-09 00:00:00+00:00,10275.984884554375
2021-09-10 00:00:00+00:00,10275.984884554375
2021-09-11 00:00:00+00:00,10180.357794204376
2021-09-12 00:00:00+00:00,10075.411918257376
2021-09-13 00:00:00+00:00,10075.411918257376
2021-09-14 00:00:00+00:00,9717.428929633377
2021-09-15 00:00:00+00:00,9783.282114215175
2021-09-16 00:00:00+00:00,10069.20702698265
2021-09-17 00:00:00+00:00,10069.20702698265
2021-09-18 00:00:00+00:00,10069.20702698265
2021-09-19 00:00:00+00:00,10069.20702698265
2021-09-20 00:00:00+00:00,10069.20702698265
2021-09-21 00:00:00+00:00,10763.558568184299
2021-09-22 00:00:00+00:00,10424.72547395266
2021-09-23 00:00:00+00:00,10789.471021111314
2021-09-24 00:00:00+00:00,10889.661434670215
2021-09-25 00:00:00+00:00,11642.964967170215
2021-09-26 00:00:00+00:00,11642.964967170215
2021-09-27 00:00:00+00:00,11415.55558146582
2021-09-28 00:00:00+00:00,11415.55558146582
2021-09-29 00:00:00+00:00,11415.55558146582
2021-09-30 00:00:00+00:00,11415.55558146582
2021-10-01 00:00:00+00:00,11668.683315698174
2021-10-02 00:00:00+00:00,12137.83381184405
2021-10-03 00:00:00+00:00,11953.043650006734
2021-10-04 00:00:00+00:00,11953.043650006734
2021-10-05 00:00:00+00:00,11953.043650006734
2021-10-06 00:00:00+00:00,12047.179956506732
2021-10-07 00:00:00+00:00,11597.229576750897
2021-10-08 00:00:00+00:00,11597.229576750897
2021-10-09 00:00:00+00:00,11369.391802200895
2021-10-10 00:00:00+00:00,11369.391802200895
2021-10-11 00:00:00+00:00,11369.391802200895
2021-10-12 00:00:00+00:00,11356.47496050447
2021-10-13 00:00:00+00:00,11073.513786690184
2021-10-14 00:00:00+00:00,11073.513786690184
2021-10-15 00:00:00+00:00,11073.513786690184
2021-10-16 00:00:00+00:00,11459.54233630105
2021-10-17 00:00:00+00:00,11459.54233630105
2021-10-18 00:00:00+00:00,11459.54233630105
2021-10-19 00:00:00+00:00,11459.54233630105
2021-10-20 00:00:00+00:00,11431.665801413359
2021-10-21 00:00:00+00:00,11020.283785368556
2021-10-22 00:00:00+00:00,10803.160702068557
2021-10-23 00:00:00+00:00,10803.160702068557
2021-10-24 00:00:00+00:00,10803.160702068557
2021-10-25 00:00:00+00:00,10803.160702068557
2021-10-26 00:00:00+00:00,10758.949909710103
2021-10-27 00:00:00+00:00,10697.191948175714
2021-10-28 00:00:00+00:00,11066.226473287019
2021-10-29 00:00:00+00:00,10671.099793993624
2021-10-30 00:00:00+00:00,11100.80182231827
2021-10-31 00:00:00+00:00,11087.882721105741
2021-11-01 00:00:00+00:00,11087.882721105741
2021-11-02 00:00:00+00:00,11087.882721105741
2021-11-03 00:00:00+00:00,11097.780502963482
2021-11-04 00:00:00+00:00,11086.391690700157
2021-11-05 00:00:00+00:00,10868.527878300156
2021-11-06 00:00:00+00:00,10868.527878300156
2021-11-07 00:00:00+00:00,10868.527878300156
2021-11-08 00:00:00+00:00,10868.527878300156
2021-11-09 00:00:00+00:00,11324.009792510633
2021-11-10 00:00:00+00:00,11367.70967862176
2021-11-11 00:00:00+00:00,10944.333967671762
2021-11-12 00:00:00+00:00,10924.64639621773
2021-11-13 00:00:00+00:00,10709.90295246773
2021-11-14 00:00:00+00:00,10709.90295246773
2021-11-15 00:00:00+00:00,10709.90295246773
2021-11-16 00:00:00+00:00,10709.90295246773
2021-11-17 00:00:00+00:00,10924.354436865791
2021-11-18 00:00:00+00:00,11068.68745858779
2021-11-19 00:00:00+00:00,11419.926504987792
2021-11-20 00:00:00+00:00,11122.343675476688
2021-11-21 00:00:00+00:00,11122.343675476688
2021-11-22 00:00:00+00:00,11122.343675476688
2021-11-23 00:00:00+00:00,10876.702629626689
2021-11-24 00:00:00+00:00,10727.341200656687
2021-11-25 00:00:00+00:00,10727.341200656687
2021-11-26 00:00:00+00:00,10516.725606956688
2021-11-27 00:00:00+00:00,11246.26690160669
2021-11-28 00:00:00+00:00,11246.26690160669
2021-11-29 00:00:00+00:00,11327.390911139439
2021-11-30 00:00:00+00:00,11511.10099113762
2021-12-01 00:00:00+00:00,11511.10099113762
2021-12-02 00:00:00+00:00,11285.365224937621
2021-12-03 00:00:00+00:00,11285.365224937621
2021-12-04 00:00:00+00:00,12059.91927933762
2021-12-05 00:00:00+00:00,12888.571289537622
2021-12-06 00:00:00+00:00,12888.571289537622
2021-12-07 00:00:00+00:00,12635.19765238762
2021-12-08 00:00:00+00:00,12635.19765238762
2021-12-09 00:00:00+00:00,12386.564831387619
2021-12-10 00:00:00+00:00,12787.171723419893
2021-12-11 00:00:00+00:00,12261.904921946334
2021-12-12 00:00:00+00:00,12105.683458386417
2021-12-13 00:00:00+00:00,12128.035550279117
2021-12-14 00:00:00+00:00,12970.733146536191
2021-12-15 00:00:00+00:00,12909.52592261884
2021-12-16 00:00:00+00:00,12463.515194523688
2021-12-17 00:00:00+00:00,12463.515194523688
