start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,6360.626738859002,-0.3639373261140998
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,6360.626738859002,4861.899098026348,-0.23562578066033513
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,4861.899098026348,3808.1040544532652,-0.21674556018673097
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,3808.1040544532652,2446.580454325622,-0.35753319254379434
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2446.580454325622,1274.4040137198226,-0.4791080704226829
