entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound
530985.0,531094.0,1.0,1.6260000000000001,4929.79,4864.66,4.00791927,3.95496858,0.0,-105.90138000000019,-113.86426785000019,11444.519671907276,1.0,11558.383939757276,0.6935085892438638,1756064100.0
531765.0,532593.0,-1.0,1.418,4649.92,4354.28,3.2967932799999997,3.0871845199999997,-0.41047507422242163,419.21752000000043,413.24401727422287,11857.763689181498,2.0,11444.519671907276,0.5761348443644339,1756154040.0
532605.0,533555.0,-1.0,1.162,4369.45,4466.17,2.5386504499999996,2.59484477,-0.0179984314763013,-112.3886400000003,-117.504136788524,11740.259552392974,1.0,11857.763689181498,0.42818368058998385,1756211760.0
536700.0,539580.0,-1.0,1.685,4462.24,4360.88,3.7594372,3.6740414,-1.1301594990123487,170.79159999999945,164.48828089901178,11904.747833291984,4.0,11740.259552392974,0.6404351084782837,1756573200.0
542475.0,543068.0,-1.0,1.948,4323.39,4379.29,4.2109818599999995,4.26542846,-0.03411107852880001,-108.89319999999928,-117.33549924147049,11787.412334050512,1.0,11904.747833291984,0.7074457886833794,1756782540.0
545145.0,546065.0,1.0,2.119,4419.2300000000005,4368.93,4.682174185000001,4.628881335000001,0.5189679313473045,-106.5857000000004,-116.41572345134772,11670.996610599166,1.0,11787.412334050512,0.7944363109237333,1756962360.0
552315.0,552339.0,1.0,2.806,4358.4400000000005,4322.11,6.114891320000001,6.06392033,0.0,-101.94198000000235,-114.12079165000235,11556.875818949164,1.0,11670.996610599166,1.0478781759642846,1757338800.0
552450.0,552522.0,1.0,0.9460000000000001,4380.28,4334.04,2.07187244,2.05000092,0.37543709072760006,-43.743039999999795,-48.2403504507274,11508.635468498436,1.0,11556.875818949164,0.3585523410406239,1757349780.0
555240.0,555385.0,1.0,2.212,4417.62,4370.9400000000005,4.88588772,4.834259640000001,0.9740542000000002,-103.25615999999864,-113.95036155999864,11394.685106938437,1.0,11508.635468498436,0.8490820190410421,1757521560.0
556590.0,556590.0,1.0,2.5,4472.56,4432.38,5.590700000000001,5.540475000000001,0.0,-100.45000000000073,-111.58117500000073,11283.103931938436,1.0,11394.685106938437,0.9812820534366007,1757593860.0
557325.0,558525.0,1.0,1.354,4508.21,4668.51,3.0520581700000005,3.1605812700000007,1.2273425654531422,217.04620000000025,209.6062179945471,11492.710149932984,2.0,11283.103931938436,0.5409961989910798,1757709960.0
558540.0,559688.0,1.0,2.118,4669.31,4629.41,4.94479929,4.90254519,2.9620489343806575,-84.50820000000115,-97.31759341438182,11395.392556518602,7.0,11492.710149932984,0.8605105715693759,1757779740.0
562095.0,564975.0,-1.0,2.093,4561.400000000001,4515.99,4.7735051,4.725983534999999,-2.1199803972043725,95.0431300000016,87.66362176220598,11483.056178280809,4.0,11395.392556518602,0.8377956400052883,1758096900.0
565830.0,568247.0,1.0,1.428,4562.32,4492.57,3.25749648,3.20769498,1.0647448881762023,-99.603,-107.1329363481762,11375.923241932634,1.0,11483.056178280809,0.5673570571153815,1758293280.0
571710.0,571828.0,-1.0,3.0180000000000002,4424.400000000001,4299.39,6.676419600000001,6.487779510000001,0.0,377.2801800000007,364.11598089000074,11740.039222822636,2.0,11375.923241932634,1.1737807047414213,1758508140.0
572040.0,572042.0,-1.0,1.978,4216.85,4003.94,4.1704646499999996,3.95989666,0.0,421.1359800000006,413.0056186900006,12153.044841512636,2.0,11740.039222822636,0.7104686059127667,1758520980.0
572055.0,574935.0,-1.0,1.351,4151.7,4175.84,2.80447335,2.82077992,-0.23709537057147162,-32.61314000000044,-38.00129789942897,12115.043543613207,4.0,12153.044841512636,0.4615260433205049,1758694500.0
576210.0,577608.0,-1.0,1.96,4034.1600000000003,3969.35,3.9534768000000002,3.889963,-0.8286598236789599,127.02760000000079,120.01282002367975,12235.05636363689,7.0,12115.043543613207,0.6526558135375732,1758854940.0
581565.0,582198.0,1.0,3.669,4055.83,4088.69,7.440420135,7.500701805000001,0.5335424455685911,120.56334000000047,105.08867561443188,12340.145039251322,7.0,12235.05636363689,1.216246155941422,1759130340.0
585165.0,587052.0,1.0,2.321,4271.51,4459.27,4.9570873550000005,5.174982835000001,0.7675246526393287,435.79096000000055,424.89136515736124,12765.036404408682,2.0,12340.145039251322,0.8034082807345589,1759421580.0
587190.0,588017.0,1.0,2.0460000000000003,4484.27,4427.29,4.587408210000001,4.529117670000001,0.8443398860952,-116.58108000000098,-126.54194576609619,12638.494458642585,1.0,12765.036404408682,0.71874580920359,1759479480.0
588525.0,588540.0,1.0,0.869,4580.54,4517.36,1.9902446299999998,1.9627929199999998,0.0,-54.90342000000025,-58.85645755000025,12579.638001092584,1.0,12638.494458642585,0.3149496384261197,1759510860.0
590880.0,590970.0,1.0,2.399,4605.84,4558.96,5.52470508,5.468472520000001,1.104717909,-112.46512000000027,-124.56301550900028,12455.074985583582,1.0,12579.638001092584,0.8783567666287633,1759656660.0
592680.0,594170.0,1.0,2.2880000000000003,4637.74,4600.150000000001,5.30557456,5.262571600000001,3.2102276115097763,-86.00591999999826,-99.78429377150803,12355.290691812077,7.0,12455.074985583582,0.8519538527292788,1759848660.0
596670.0,596888.0,-1.0,2.134,4337.13,4389.8,4.62771771,4.6839166,0.0,-112.39778000000015,-121.70941431000016,12233.581277502077,1.0,12355.290691812077,0.7491070546914473,1760011740.0
597105.0,597483.0,-1.0,0.716,4292.63,4358.54,1.53676154,1.5603573199999998,-0.17763345542100817,-47.191559999999896,-50.11104540457889,12183.4702320975,1.0,12233.581277502077,0.2512365766230941,1760047440.0
598515.0,598748.0,-1.0,2.017,4254.6900000000005,4037.83,4.290854865,4.072151555,0.42569129019519997,437.40662000000117,428.617922289806,12612.088154387306,2.0,12183.4702320975,0.7043731848575772,1760123340.0
598755.0,598873.0,-1.0,1.549,4028.32,3726.16,3.1199338400000003,2.8859109199999997,0.0,468.04584000000045,462.03999524000045,13074.128149627306,2.0,12612.088154387306,0.49475293889611516,1760130840.0
603000.0,603544.0,1.0,1.4060000000000001,4234.45,4146.64,2.9768183500000003,2.9150879200000004,0.33393623956400004,-123.4608599999993,-129.6867025095633,12944.441447117742,1.0,13074.128149627306,0.4553754278574756,1760411100.0
607200.0,610080.0,-1.0,1.456,3904.2400000000002,3876.78,2.84228672,2.8222958400000002,-1.1700104219059813,39.98176000000005,35.48718786190603,12979.928634979646,4.0,12944.441447117742,0.4391516979101287,1760803200.0
611400.0,612030.0,1.0,2.246,3971.04,3918.04,4.45947792,4.39995892,0.5357523046380814,-119.038,-128.43318914463808,12851.495445835008,1.0,12979.928634979646,0.6871344281481088,1760920260.0
612300.0,612960.0,1.0,0.669,4053.69,3999.75,1.355959305,1.337916375,0.30744204888235693,-36.08586000000004,-39.087177728882395,12812.408268106126,1.0,12851.495445835008,0.21101969194401385,1760976060.0
614430.0,614459.0,1.0,1.551,4097.47,4019.85,3.177587985,3.1173936749999998,0.0,-120.38862000000053,-126.68360166000053,12685.724666446127,1.0,12812.408268106126,0.4960172855106337,1761066000.0
614925.0,617334.0,-1.0,1.576,3835.88,3911.7400000000002,3.02267344,3.0824511200000004,-0.881852596307255,-119.5553600000002,-124.77863196369296,12560.946034482433,1.0,12685.724666446127,0.47654722445537584,1761238500.0
618045.0,618588.0,1.0,1.455,3962.56,3921.38,2.8827624000000003,2.8528039500000006,0.540953980035,-59.916899999999764,-66.19342033003475,12494.752614152398,1.0,12560.946034482433,0.45900402598438245,1761313740.0
621345.0,621963.0,1.0,0.34800000000000003,4041.57,4177.93,0.7032331800000001,0.7269598200000001,0.14175940835334003,47.45328000000005,45.881327591646716,12540.633941744043,2.0,12494.752614152398,0.112564562375324,1761516240.0
621975.0,623689.0,1.0,0.9590000000000001,4132.38,4084.55,1.9814762100000003,1.9585417250000003,1.2699988417060002,-45.86896999999993,-51.07898677670593,12489.554954967338,1.0,12540.633941744043,0.31600893849620393,1761619800.0
624720.0,627171.0,-1.0,1.849,4036.4100000000003,3794.78,3.7316610450000005,3.5082741100000003,0.5762263017368039,446.7738700000002,438.9577085432634,12928.5126635106,2.0,12489.554954967338,0.5975650947459655,1761828720.0
627225.0,627906.0,-1.0,2.0140000000000002,3779.78,3839.4300000000003,3.8062384600000008,3.8663060100000006,0.23920530616020003,-120.1351000000002,-128.0468497761604,12800.465813734441,1.0,12928.5126635106,0.5888130458722786,1761872820.0
632310.0,632819.0,-1.0,2.857,3811.14,3654.09,5.44421349,5.219867565,-0.251735592591,448.69184999999925,438.27950453759024,13238.745318272031,2.0,12800.465813734441,0.8506274020369718,1762167600.0
633090.0,634630.0,-1.0,1.961,3633.86,3385.06,3.5629997300000005,3.31905133,-1.5447639928775896,487.8968000000004,482.55951293287796,13721.304831204912,2.0,13238.745318272031,0.5382684906072438,1762276260.0
634635.0,634895.0,-1.0,1.6460000000000001,3383.3,3069.66,2.7844559000000006,2.52633018,0.0,516.2514400000006,510.94065392000056,14232.245485124913,2.0,13721.304831204912,0.4058587625963395,1762292160.0
634905.0,634921.0,-1.0,1.191,3105.44,3221.14,1.8492895200000001,1.91818887,0.0,-137.7986999999998,-141.5661783899998,14090.679306734914,1.0,14232.245485124913,0.2598731903455176,1762293720.0
638610.0,638805.0,-1.0,2.734,3230.15,3277.8,4.41561505,4.4807526,0.0,-130.27510000000024,-139.17146765000024,13951.507839084914,1.0,14090.679306734914,0.6267426791679903,1762526760.0
641670.0,641689.0,1.0,2.722,3554.46,3507.51,4.83762006,4.77372111,0.0,-127.7978999999995,-137.4092411699995,13814.098597914915,1.0,13951.507839084914,0.6934906414126062,1762699800.0
642000.0,643132.0,1.0,1.2,3578.75,3535.16,2.14725,2.121096,0.5523974827987553,-52.30800000000017,-57.128743482798924,13756.969854432116,1.0,13814.098597914915,0.3108780474933201,1762786380.0
644625.0,645743.0,-1.0,2.2720000000000002,3477.0,3508.73,3.9498720000000005,3.9859172800000007,-0.19755388299548476,-72.09056000000005,-79.82879539700457,13677.141059035113,7.0,13756.969854432116,0.574235757117322,1762943040.0
647565.0,650445.0,-1.0,1.722,3350.86,3179.14,2.88509046,2.73723954,-1.3784289065542672,295.70184000000046,291.4579389065547,13968.598997941668,4.0,13677.141059035113,0.4218850193248699,1763225100.0
651870.0,652350.0,-1.0,2.486,3076.38,3128.86,3.8239403400000005,3.8891729800000006,-0.7694212936501521,-130.46528000000006,-137.40897202634994,13831.190025915317,1.0,13968.598997941668,0.5475052065799118,1763339460.0
653505.0,654280.0,-1.0,1.168,2987.33,3066.9500000000003,1.74460072,1.7910988,-0.673751608626064,-92.9961600000004,-95.85810791137433,13735.331918003942,1.0,13831.190025915317,0.2522705156578956,1763455260.0
656235.0,656482.0,-1.0,1.857,2921.29,2991.7400000000002,2.712417765,2.77783059,0.0,-130.8256500000005,-136.3158983550005,13599.016019648941,1.0,13735.331918003942,0.39495481888495587,1763587380.0
657645.0,660525.0,-1.0,1.764,2866.7200000000003,2755.5,2.52844704,2.4303510000000004,-1.184771496638302,196.19208000000046,192.41805345663875,13791.43407310558,4.0,13599.016019648941,0.37185735149465204,1763829900.0
662535.0,662664.0,1.0,2.576,2858.56,2808.48,3.68182528,3.61732224,0.0,-129.00607999999983,-136.30522751999982,13655.12884558558,1.0,13791.43407310558,0.5339292869013323,1763958300.0
662715.0,662836.0,1.0,0.922,2879.36,2821.68,1.32738496,1.30079448,0.0,-53.18096000000027,-55.80913944000027,13599.31970614558,1.0,13655.12884558558,0.1944155891914731,1763968620.0
663450.0,664728.0,1.0,0.199,2915.56,2860.04,0.29009822,0.28457398,0.0445420596744,-11.048479999999996,-11.667694259674397,13587.652011885903,1.0,13599.31970614558,0.04266363704485948,1764082140.0
666345.0,669225.0,1.0,2.54,3013.9,3020.79,3.827653,3.8364033,0.5113305184451729,17.500599999999675,9.325213181554503,13596.977225067456,4.0,13587.652011885903,0.5634016821525502,1764351900.0
672495.0,673414.0,-1.0,3.077,2914.56,2754.8,4.48405056,4.2382598,-0.6775261961415372,491.5815199999993,483.5367358361408,14080.513960903596,2.0,13596.977225067456,0.6595657969821677,1764603300.0
673425.0,673748.0,-1.0,2.819,2725.43,2772.1,3.841493585,3.90727495,0.19616979033563225,-131.56273000000022,-139.50766832533583,13941.00629257826,1.0,14080.513960903596,0.54564678472198,1764623340.0
675495.0,676729.0,1.0,3.317,3044.08,3194.41,5.04860668,5.297928985,0.6253841084580001,498.6446099999998,487.6726902265418,14428.678982804802,2.0,13941.00629257826,0.7242815294743413,1764802200.0
676740.0,677860.0,1.0,2.5180000000000002,3189.07,3135.62,4.015039130000001,3.9477455800000003,2.0864204460374607,-134.5871000000007,-144.63630515603816,14284.042677648764,1.0,14428.678982804802,0.556535928865681,1764870060.0
679215.0,682095.0,-1.0,2.2760000000000002,3058.86,3005.26,3.4809826800000008,3.419985880000001,-0.8492411332849586,121.9935999999998,115.94187257328477,14399.984550222049,4.0,14284.042677648764,0.4873946064928715,1765124100.0
682170.0,682446.0,1.0,2.1670000000000003,3103.86,3041.18,3.3630323100000004,3.2951185300000003,0.0,-135.82756000000066,-142.48571084000065,14257.498839382048,1.0,14399.984550222049,0.46708832197297634,1765145220.0
683115.0,683314.0,1.0,3.382,3164.89,3126.56,5.3518289900000005,5.28701296,0.0,-129.63205999999977,-140.27090194999977,14117.227937432048,1.0,14257.498839382048,0.7507388287793065,1765197300.0
684945.0,686558.0,1.0,2.524,3213.55,3418.44,4.055500100000001,4.31407128,2.068536175130557,517.1423599999997,506.70425244486916,14623.932189876918,2.0,14117.227937432048,0.5745462378271557,1765391940.0
686655.0,686691.0,1.0,1.7710000000000001,3441.4,3363.02,3.0473597000000003,2.9779542100000005,0.0,-138.8109800000002,-144.8362939100002,14479.095895966917,1.0,14623.932189876918,0.4167633794294349,1765399920.0
689265.0,692145.0,-1.0,2.68,3107.12,3083.9,4.1635408,4.132426000000001,-1.2476162314185353,62.229599999999465,55.181249431417996,14534.277145398335,4.0,14479.095895966917,0.5751106049597661,1765727100.0
693240.0,693457.0,1.0,4.44,3153.08,3124.15,6.999837600000001,6.935613000000001,0.0,-128.44919999999928,-142.38465059999928,14391.892494798336,1.0,14534.277145398335,0.9632178511493712,1765805880.0
693570.0,696450.0,-1.0,1.043,2999.4500000000003,3012.81,1.5642131750000001,1.571180415,-0.1814656432283293,-13.934479999999658,-16.88840794677133,14375.004086851566,4.0,14391.892494798336,0.21737421615195554,1765985400.0
696510.0,697770.0,-1.0,1.722,2846.4700000000003,2917.68,2.4508106700000005,2.51212248,0.24492526526159997,-122.62361999999928,-127.83147841526088,14247.172608436307,1.0,14375.004086851566,0.3409822571447742,1766064660.0
698160.0,698583.0,-1.0,0.682,2779.84,2853.44,0.9479254400000001,0.9730230400000001,-0.11150812921946655,-50.19519999999994,-52.00464035078048,14195.167968085527,1.0,14247.172608436307,0.1330685696106042,1766113440.0
702735.0,702740.0,1.0,4.305,3045.54,3016.2400000000002,6.55552485,6.492456600000001,0.0,-126.13649999999882,-139.18448144999883,14055.983486635527,1.0,14195.167968085527,0.9236276548102206,1766362860.0
705060.0,705124.0,-1.0,3.811,2915.57,2948.94,5.555618635,5.61920517,-0.2945616860188839,-127.17306999999958,-138.05333211898068,13917.930154516547,1.0,14055.983486635527,0.7904987424440701,1766505900.0
708630.0,709365.0,1.0,3.6390000000000002,2980.59,2945.9500000000003,5.423183505000001,5.360156025000001,0.6961820209843111,-126.05495999999954,-137.53448155098386,13780.395672965564,1.0,13917.930154516547,0.7793089122868041,1766760360.0
712845.0,713056.0,1.0,5.683,2968.04,3047.71,8.43368566,8.660067965,0.0,452.7646100000004,435.6708563750004,14216.066529340564,2.0,13780.395672965564,1.2240121198472171,1766981820.0
716535.0,716557.0,1.0,5.783,3014.7200000000003,2993.78,8.717062880000002,8.65651487,0.0,-121.09602000000032,-138.46959775000033,14077.596931590564,1.0,14216.066529340564,1.2263677666404895,1767191880.0
719115.0,719432.0,1.0,5.495,3040.67,3018.7200000000003,8.354240825000002,8.293933200000001,0.0,-120.61524999999901,-137.263424024999,13940.333507565565,1.0,14077.596931590564,1.1868845038818843,1767364380.0
719460.0,722340.0,1.0,1.369,3081.92,3135.32,2.10957424,2.1461265400000005,1.260211104862584,73.10460000000012,67.58868811513754,14007.922195680703,4.0,13940.333507565565,0.3026576428541128,1767538800.0
722940.0,723270.0,1.0,4.382,3167.9,3139.76,6.9408689,6.87921416,0.0,-123.30947999999944,-137.12956305999944,13870.792632620705,1.0,14007.922195680703,0.9909919262887102,1767594660.0
724095.0,725396.0,1.0,1.185,3236.65,3191.31,1.9177151250000002,1.890851175,0.7338776596917791,-53.727900000000176,-58.27034395969196,13812.522288661014,1.0,13870.792632620705,0.27651125293157425,1767722220.0
