start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,7577.3152683100625,-0.2422684731689938
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,7577.3152683100625,6242.579937893683,-0.17614884469681835
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,6242.579937893683,4271.555411035912,-0.31573877250546145
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,4271.555411035912,2948.5176816580447,-0.3097320769759163
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2948.5176816580447,1818.2028174462548,-0.3833502072051941
