end_exclusive_utc,net_return
2022-09-01 00:00:00+00:00,3.6015722825640815
2022-09-02 00:00:00+00:00,3.6015722825640815
2022-09-03 00:00:00+00:00,3.6015722825640815
2022-09-04 00:00:00+00:00,3.6015722825640815
2022-09-05 00:00:00+00:00,3.6015722825640815
2022-09-06 00:00:00+00:00,3.793240971159566
2022-09-07 00:00:00+00:00,3.7207766028973843
2022-09-08 00:00:00+00:00,3.012221625803299
2022-09-09 00:00:00+00:00,2.3494371317914964
2022-09-10 00:00:00+00:00,2.205488830742153
2022-09-11 00:00:00+00:00,1.8284838079231438
2022-09-12 00:00:00+00:00,1.8024991212460915
2022-09-13 00:00:00+00:00,1.8730151503581767
2022-09-14 00:00:00+00:00,1.7723743727105261
2022-09-15 00:00:00+00:00,1.8968564610955019
2022-09-16 00:00:00+00:00,1.9169090626150762
2022-09-17 00:00:00+00:00,1.9169090626150762
2022-09-18 00:00:00+00:00,1.9169090626150762
2022-09-19 00:00:00+00:00,1.8479529705880204
2022-09-20 00:00:00+00:00,1.779517610957177
2022-09-21 00:00:00+00:00,1.779517610957177
2022-09-22 00:00:00+00:00,1.8953085759748025
2022-09-23 00:00:00+00:00,1.7361236225981163
2022-09-24 00:00:00+00:00,1.7103291412898765
2022-09-25 00:00:00+00:00,1.971470346991282
2022-09-26 00:00:00+00:00,1.9262670482172002
2022-09-27 00:00:00+00:00,1.9962640175581408
2022-09-28 00:00:00+00:00,1.9962640175581408
2022-09-29 00:00:00+00:00,1.872760613905898
2022-09-30 00:00:00+00:00,1.8167595058361918
2022-10-01 00:00:00+00:00,1.9666869782060652
2022-10-02 00:00:00+00:00,1.7855514648164252
2022-10-03 00:00:00+00:00,1.7855514648164252
2022-10-04 00:00:00+00:00,1.7855514648164252
2022-10-05 00:00:00+00:00,1.7855514648164252
2022-10-06 00:00:00+00:00,1.7855514648164252
2022-10-07 00:00:00+00:00,1.4742683535554026
2022-10-08 00:00:00+00:00,1.458642361549653
2022-10-09 00:00:00+00:00,1.3474354843092615
2022-10-10 00:00:00+00:00,1.3474354843092615
2022-10-11 00:00:00+00:00,1.3474354843092615
2022-10-12 00:00:00+00:00,1.3474354843092615
2022-10-13 00:00:00+00:00,1.3474354843092615
2022-10-14 00:00:00+00:00,1.2194965894243754
2022-10-15 00:00:00+00:00,1.2142353181271526
2022-10-16 00:00:00+00:00,1.2329109997830727
2022-10-17 00:00:00+00:00,1.2329109997830727
2022-10-18 00:00:00+00:00,1.2906628335346664
2022-10-19 00:00:00+00:00,1.3407276617235087
2022-10-20 00:00:00+00:00,1.2789159421114098
2022-10-21 00:00:00+00:00,1.1757479760361544
2022-10-22 00:00:00+00:00,1.1757479760361544
2022-10-23 00:00:00+00:00,1.1757479760361544
2022-10-24 00:00:00+00:00,1.1757479760361544
2022-10-25 00:00:00+00:00,1.1757479760361544
2022-10-26 00:00:00+00:00,1.0887397517070871
2022-10-27 00:00:00+00:00,1.0887397517070871
2022-10-28 00:00:00+00:00,1.1763034922687292
2022-10-29 00:00:00+00:00,0.9109787596255774
2022-10-30 00:00:00+00:00,0.9109787596255774
2022-10-31 00:00:00+00:00,0.9109787596255774
2022-11-01 00:00:00+00:00,0.9109787596255774
2022-11-02 00:00:00+00:00,0.9109787596255774
2022-11-03 00:00:00+00:00,0.9109787596255774
2022-11-04 00:00:00+00:00,0.9109787596255774
2022-11-05 00:00:00+00:00,0.8342741738299726
2022-11-06 00:00:00+00:00,0.8342741738299726
2022-11-07 00:00:00+00:00,0.8342741738299726
2022-11-08 00:00:00+00:00,0.8342741738299726
2022-11-09 00:00:00+00:00,0.7130465733107105
2022-11-10 00:00:00+00:00,0.9063637644253082
2022-11-11 00:00:00+00:00,0.9454460183135094
2022-11-12 00:00:00+00:00,1.0563651957885116
2022-11-13 00:00:00+00:00,1.0563651957885116
2022-11-14 00:00:00+00:00,1.0563651957885116
2022-11-15 00:00:00+00:00,1.0563651957885116
2022-11-16 00:00:00+00:00,1.0563651957885116
2022-11-17 00:00:00+00:00,1.0563651957885116
2022-11-18 00:00:00+00:00,1.1417642772537562
2022-11-19 00:00:00+00:00,0.9379821327242241
2022-11-20 00:00:00+00:00,1.1097835745682558
2022-11-21 00:00:00+00:00,1.1097835745682558
2022-11-22 00:00:00+00:00,1.1097835745682558
2022-11-23 00:00:00+00:00,1.1097835745682558
2022-11-24 00:00:00+00:00,1.0800488715426164
2022-11-25 00:00:00+00:00,1.1988044307497048
2022-11-26 00:00:00+00:00,1.1988044307497048
2022-11-27 00:00:00+00:00,0.8481049422625133
2022-11-28 00:00:00+00:00,0.8481049422625133
2022-11-29 00:00:00+00:00,0.902950932051025
2022-11-30 00:00:00+00:00,0.9308293789952322
2022-12-01 00:00:00+00:00,0.9806917528696832
2022-12-02 00:00:00+00:00,0.9806917528696832
2022-12-03 00:00:00+00:00,0.9806917528696832
2022-12-04 00:00:00+00:00,0.9806917528696832
2022-12-05 00:00:00+00:00,1.022918310652511
2022-12-06 00:00:00+00:00,1.0627381882057079
2022-12-07 00:00:00+00:00,0.9325999198179022
2022-12-08 00:00:00+00:00,0.9546131454965672
2022-12-09 00:00:00+00:00,0.890215684561547
2022-12-10 00:00:00+00:00,0.9579041197015075
2022-12-11 00:00:00+00:00,0.9579041197015075
2022-12-12 00:00:00+00:00,0.9552012847682512
2022-12-13 00:00:00+00:00,0.9944833662560544
2022-12-14 00:00:00+00:00,0.9975285244516425
2022-12-15 00:00:00+00:00,0.9829892260757676
2022-12-16 00:00:00+00:00,0.9734715114911441
2022-12-17 00:00:00+00:00,0.9734715114911441
2022-12-18 00:00:00+00:00,0.9734715114911441
2022-12-19 00:00:00+00:00,0.9734715114911441
2022-12-20 00:00:00+00:00,0.9734715114911441
2022-12-21 00:00:00+00:00,0.9734715114911441
2022-12-22 00:00:00+00:00,0.9734715114911441
2022-12-23 00:00:00+00:00,0.9734715114911441
2022-12-24 00:00:00+00:00,0.9734715114911441
2022-12-25 00:00:00+00:00,0.9734715114911441
