boundary_utc,equity
2021-09-01 00:00:00+00:00,10000.0
2021-09-02 00:00:00+00:00,10000.0
2021-09-03 00:00:00+00:00,10000.0
2021-09-04 00:00:00+00:00,10000.0
2021-09-05 00:00:00+00:00,10000.0
2021-09-06 00:00:00+00:00,9600.127158745543
2021-09-07 00:00:00+00:00,9747.490020476416
2021-09-08 00:00:00+00:00,11468.888590227829
2021-09-09 00:00:00+00:00,13738.344986051019
2021-09-10 00:00:00+00:00,14355.290333358294
2021-09-11 00:00:00+00:00,16268.688792469538
2021-09-12 00:00:00+00:00,16268.688792469538
2021-09-13 00:00:00+00:00,15869.385874640437
2021-09-14 00:00:00+00:00,16445.465119541615
2021-09-15 00:00:00+00:00,15738.779831528193
2021-09-16 00:00:00+00:00,15630.581915998046
2021-09-17 00:00:00+00:00,15630.581915998046
2021-09-18 00:00:00+00:00,15630.581915998046
2021-09-19 00:00:00+00:00,16009.037549278202
2021-09-20 00:00:00+00:00,16403.200996097035
2021-09-21 00:00:00+00:00,16403.200996097035
2021-09-22 00:00:00+00:00,15747.194072179895
2021-09-23 00:00:00+00:00,16663.35017473688
2021-09-24 00:00:00+00:00,17339.465130051554
2021-09-25 00:00:00+00:00,15702.256033316531
2021-09-26 00:00:00+00:00,15702.256033316531
2021-09-27 00:00:00+00:00,15702.256033316531
2021-09-28 00:00:00+00:00,15702.256033316531
2021-09-29 00:00:00+00:00,15702.256033316531
2021-09-30 00:00:00+00:00,16014.438786312658
2021-10-01 00:00:00+00:00,15205.117025610492
2021-10-02 00:00:00+00:00,16193.857213458725
2021-10-03 00:00:00+00:00,16193.857213458725
2021-10-04 00:00:00+00:00,16193.857213458725
2021-10-05 00:00:00+00:00,16193.857213458725
2021-10-06 00:00:00+00:00,16193.857213458725
2021-10-07 00:00:00+00:00,18231.176346397035
2021-10-08 00:00:00+00:00,18347.04525856556
2021-10-09 00:00:00+00:00,19216.21402739056
2021-10-10 00:00:00+00:00,19216.21402739056
2021-10-11 00:00:00+00:00,19216.21402739056
2021-10-12 00:00:00+00:00,19216.21402739056
2021-10-13 00:00:00+00:00,19216.21402739056
2021-10-14 00:00:00+00:00,19216.21402739056
2021-10-15 00:00:00+00:00,19261.873905758464
2021-10-16 00:00:00+00:00,19100.77092171863
2021-10-17 00:00:00+00:00,19100.77092171863
2021-10-18 00:00:00+00:00,18619.205267162568
2021-10-19 00:00:00+00:00,18220.967006489853
2021-10-20 00:00:00+00:00,18715.179751617685
2021-10-21 00:00:00+00:00,19602.60193974482
2021-10-22 00:00:00+00:00,19602.60193974482
2021-10-23 00:00:00+00:00,19602.60193974482
2021-10-24 00:00:00+00:00,19602.60193974482
2021-10-25 00:00:00+00:00,19602.60193974482
2021-10-26 00:00:00+00:00,19602.60193974482
2021-10-27 00:00:00+00:00,19602.60193974482
2021-10-28 00:00:00+00:00,18813.88972351087
2021-10-29 00:00:00+00:00,21426.053901539894
2021-10-30 00:00:00+00:00,21426.053901539894
2021-10-31 00:00:00+00:00,21426.053901539894
2021-11-01 00:00:00+00:00,21426.053901539894
2021-11-02 00:00:00+00:00,21426.053901539894
2021-11-03 00:00:00+00:00,21426.053901539894
2021-11-04 00:00:00+00:00,21426.053901539894
2021-11-05 00:00:00+00:00,21426.053901539894
2021-11-06 00:00:00+00:00,21426.053901539894
2021-11-07 00:00:00+00:00,21426.053901539894
2021-11-08 00:00:00+00:00,21426.053901539894
2021-11-09 00:00:00+00:00,21432.831609507393
2021-11-10 00:00:00+00:00,21271.208897769025
2021-11-11 00:00:00+00:00,21271.208897769025
2021-11-12 00:00:00+00:00,21271.208897769025
2021-11-13 00:00:00+00:00,21271.208897769025
2021-11-14 00:00:00+00:00,21271.208897769025
2021-11-15 00:00:00+00:00,21271.208897769025
2021-11-16 00:00:00+00:00,21271.208897769025
2021-11-17 00:00:00+00:00,21271.208897769025
2021-11-18 00:00:00+00:00,20423.05687617772
2021-11-19 00:00:00+00:00,22570.576328395673
2021-11-20 00:00:00+00:00,20732.63541198548
2021-11-21 00:00:00+00:00,20732.63541198548
2021-11-22 00:00:00+00:00,20732.63541198548
2021-11-23 00:00:00+00:00,20732.63541198548
2021-11-24 00:00:00+00:00,21029.012466077027
2021-11-25 00:00:00+00:00,19893.25336897064
2021-11-26 00:00:00+00:00,19893.25336897064
2021-11-27 00:00:00+00:00,23668.230439430266
2021-11-28 00:00:00+00:00,23668.230439430266
2021-11-29 00:00:00+00:00,22986.07542264588
2021-11-30 00:00:00+00:00,22727.355915534354
2021-12-01 00:00:00+00:00,22727.355915534354
2021-12-02 00:00:00+00:00,22727.355915534354
2021-12-03 00:00:00+00:00,22727.355915534354
2021-12-04 00:00:00+00:00,22727.355915534354
2021-12-05 00:00:00+00:00,22252.943279707924
2021-12-06 00:00:00+00:00,21823.36405260931
2021-12-07 00:00:00+00:00,23292.91539589554
2021-12-08 00:00:00+00:00,23030.586144449913
2021-12-09 00:00:00+00:00,23815.211562417415
2021-12-10 00:00:00+00:00,22991.87481831123
2021-12-11 00:00:00+00:00,22991.87481831123
2021-12-12 00:00:00+00:00,23023.658370687193
2021-12-13 00:00:00+00:00,22570.198973849805
2021-12-14 00:00:00+00:00,22570.198973849805
2021-12-15 00:00:00+00:00,22570.198973849805
2021-12-16 00:00:00+00:00,22570.198973849805
2021-12-17 00:00:00+00:00,22570.198973849805
