start_utc,end_exclusive_utc,return,full_calendar_month
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,-0.005870482795140908,True
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.007767066166516012,True
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.0017344414261409868,True
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.0030212649762759725,True
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.0011945976707382622,True
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,0.002499220349676756,True
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.0007441452593226483,True
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.002283425285418028,True
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.002750937450545665,True
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,-0.007766497416158313,True
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.0042191820988338735,True
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.007468233208883235,True
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.008756832431436434,True
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.0006424988142408328,True
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.003107820401659911,True
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.006277133536807589,True
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.014727159720002603,True
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.004182498565919901,True
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.006819265921526041,True
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.004226126399579755,True
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.0006814312779147569,True
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,-0.0002559028134774266,True
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0008938112009644339,True
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.00021793965649297142,True
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.00848886013534711,True
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,0.0009011182409752738,True
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.014158552641034827,True
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.0009021624026639419,True
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,4.199976885144174e-05,True
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.009568362144034892,True
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.0009599232704848859,True
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.000622867711863373,True
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.0015722700333702377,True
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.0069630057797454015,True
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,-0.013076624543020499,True
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.0014961109759690228,True
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.0020111859806984933,True
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.0019334188922789375,True
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,-0.008742850311897254,True
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.0007853906742707473,True
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.005741936842966533,True
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.0024166992574183865,True
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,6.268195474268268e-05,True
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.0007572892927528718,True
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.0019996841014146005,True
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.0021201761613011127,True
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-4.188154993112203e-05,True
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,1.5095736292103368e-05,True
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.004113626909313717,True
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.003200059911166564,True
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.002731769423075403,True
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.0013005514800303875,True
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.011008059394921665,True
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.0031716671624028026,True
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.007161838286697586,True
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.005315539179629458,True
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.003454208824487104,True
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.005546054992493943,True
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.003913645952905331,True
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.008086932345420905,True
