start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.11570528868350238
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.07267488045991077
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.07730581814138315
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.18853801939260717
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.05708646582437926
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,0.5172815173032832
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.04114603682706397
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.1393235226658499
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,0.2390090873873134
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.05136081309710416
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.07892344617169722
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,0.05093693490814011
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,0.3567185554469021
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,0.0
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.3088126694483353
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,0.0
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,0.20594049216352173
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.08233735336955772
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,0.1439025822769664
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.11061636238408723
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.07357160753747982
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,-0.023454506580538603
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,-0.039985170083861044
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.06208624793046358
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.07828625151391833
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,0.2011879262513232
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.07838674046916483
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.09847236656154079
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.09059193015337308
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.06794082920407929
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.17975115545520004
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,-0.17285117707431485
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.14262665817057374
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.07777286595583255
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,-0.17608603846368165
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.008979186155546492
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.0751148470510391
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.04032909268371099
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.02801229292192553
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.07828422148151448
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.07201518355131997
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,-0.020679332850095378
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.01463072805562371
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.13281576905888692
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,0.09289967051904169
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.023183390980266005
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.10837680781330117
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.06728398812233494
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.0365368313627491
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.17754853434648887
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.1647069363336472
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.0707284396253608
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,0.08983897262981544
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.14994126467062308
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.1469127927498176
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0.037717273594909395
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,0.0
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.008635432681987187
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.06558640843755303
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,0.18823497036985226
