start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,9218.345488999992,-0.07816545110000084
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,9218.345488999992,9149.611351599993,-0.007456233603092555
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,9149.611351599993,10949.991483327245,0.19677121383001905
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,10949.991483327245,11494.567594637518,0.04973301688311449
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,11494.567594637518,13902.784052525598,0.20950909532356565
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,13902.784052525598,14789.585191834898,0.0637858673456273
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,14789.585191834898,13917.442019934906,-0.05897009014028931
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,13917.442019934906,11375.030706543941,-0.18267806036118528
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,11375.030706543941,10594.882038375004,-0.06858431315883173
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,10594.882038375004,11309.644845859106,0.06746302647780378
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,11309.644845859106,12391.462611478071,0.09565444188241345
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,12391.462611478071,12878.360691758862,0.03929302742920626
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,12878.360691758862,13642.621194734831,0.05934454867885752
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,13642.621194734831,13108.880938054026,-0.039122999096888655
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,13108.880938054026,11053.456162844544,-0.15679635698290229
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,11053.456162844544,8510.23735951916,-0.2300835834382955
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,8510.23735951916,8169.55466145163,-0.0400321029455728
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,8169.55466145163,7614.55099792926,-0.06793560806211096
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,7614.55099792926,7486.25511352879,-0.01684877866539458
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,7486.25511352879,7959.2818124158575,0.06318602448268651
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,7959.2818124158575,7876.665806123956,-0.010379831778669635
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,7876.665806123956,6498.712076555476,-0.1749412458882218
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,6498.712076555476,5731.560732415908,-0.11804667372587807
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,5731.560732415908,5075.192855523959,-0.11451817533394326
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,5075.192855523959,5606.524367344,0.10469188599241641
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,5606.524367344,5860.153100541673,0.04523813981349467
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,5860.153100541673,4996.431126656541,-0.14738897756874225
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,4996.431126656541,4452.817948721257,-0.10880029448120365
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,4452.817948721257,3957.9127537894074,-0.1111442687824179
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,3957.9127537894074,3814.204962100867,-0.0363089842116785
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,3814.204962100867,3231.930013041823,-0.15265958563965754
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,3231.930013041823,2967.8532475280017,-0.08170868937390063
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,2967.8532475280017,2830.125207668336,-0.04640662066912604
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,2830.125207668336,2830.125207668336,0.0
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,2830.125207668336,4139.620755157869,0.4626988035516604
