start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.0245847179195684
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.03254444272907486
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.04057877945317623
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.04597859327427001
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.0938066735676728
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,0.1147308533294018
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.012287812748345783
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.05729261417103604
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.015938421443665862
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.078044771452767
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,0.03052628753207398
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.017100210015931316
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,0.04427082170877861
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.014895645817906145
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.031669034593308165
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.03459262298600019
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,0.006943262587820742
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.05351497414292017
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.010032290594825022
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.047915994013217444
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.028946906204112666
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.014208712753973396
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,-0.04976849093702762
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.03232986503421631
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.061344338490858186
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,0.014630935561444236
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.039844785248774994
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.008831959149173785
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.011187630406945148
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.14302221485566236
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.0004617262013839607
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,-0.019563255191360263
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.03924742649986035
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.046794034670660345
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.07468910297061493
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.07826344684327757
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.06451556281764259
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.07449860026832333
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.06941821319301678
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.0046014260714543065
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.00816013633907653
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.04852556091980431
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.02911574117611504
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.029746468594920472
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.08625819101050858
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.0156810506774393
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.03462285012884614
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.04940206153458615
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.03735407544700331
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.05229119967384532
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.09506385571148435
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.01976195401563252
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,0.06275025459433636
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,0.09344176240499347
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,0.00013794933846744684
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.03720755696873601
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.014251291652882747
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.08731563742949533
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,0.004457996973270317
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,0.0
