week_start_epoch,net_return
1630886400,-0.00038256130862268645
1631491200,0.0014797588316319832
1632096000,-0.0016803504122206991
1632700800,-0.004075318905158998
1633305600,-0.004632975023501906
1633910400,-0.0004949303984084219
1634515200,0.0005199573241487787
1635120000,0.0007009253269190108
1635724800,-0.00037615052750250566
1636329600,-0.0002930705324506455
1636934400,0.0003824735355564268
1637539200,0.0004826269797253424
1638144000,0.0003883106908109113
1638748800,0.0007113288398676865
1639353600,0.0005962810528923335
1639958400,0.00047590903492222836
1640563200,-0.0002882018498931993
1641168000,0.001234544343846622
1641772800,0.0006031681178895187
1642377600,0.00045165819853076883
1642982400,0.000604679599571778
1643587200,0.00041253859189271935
1644192000,0.0004716734609306883
1644796800,0.00046268036195318274
1645401600,0.0005381801152157806
1646006400,0.0010381748024652637
1646611200,-0.0007695245657927119
1647216000,0.0008727970053958867
1647820800,-0.0031005676567775753
1648425600,0.00033975145315445765
1649030400,0.0005800511097040495
1649635200,0.0005084428793333817
1650240000,0.0007936905331835664
1650844800,0.0014829661933359883
1651449600,0.001124413906644195
1652054400,0.0016830940635421676
1652659200,-0.0020065983454315983
1653264000,0.0012623554331387954
1653868800,-0.002253678131522996
1654473600,0.001279354472756733
1655078400,0.0011830497300264753
1655683200,-0.0021831473125965006
1656288000,0.001442539844415558
1656892800,0.0010768734415016468
1657497600,0.0014750717157203663
1658102400,-0.003949553771681047
1658707200,0.000511795356159972
1659312000,-0.0005557554976609591
1659916800,0.00029668542040761636
1660521600,0.000490364086145556
1661126400,0.00036389271422954117
1661731200,-0.00072648375515183
1662336000,-0.004339670902279047
1662940800,-5.6044228643137295e-05
1663545600,0.0004492207217230426
1664150400,8.699666193989763e-05
1664755200,0.00015183727511725031
1665360000,-7.759972265009019e-05
1665964800,0.0008805538235889809
1666569600,0.0003160854439565597
1667174400,-0.0013171660150113063
1667779200,0.002141306614702687
1668384000,0.0011308904194866631
1668988800,0.00054476629490674
1669593600,-0.001663883894018503
1670198400,0.0004032248817944506
1670803200,0.0002650897644878025
1671408000,-0.0007339112989047658
1672012800,0.000339885092632608
1672617600,-0.0012729282918829687
1673222400,-0.0022061281410262756
1673827200,0.0005632178550274425
1674432000,0.00032533653615529623
1675036800,0.00014827212977519544
1675641600,-0.00014452739816250837
1676246400,-0.001220124916695986
1676851200,-0.0003329632138595606
1677456000,5.514321214139528e-05
1678060800,0.00032954950567520847
1678665600,0.00020083813409943474
1679270400,-0.0005292377591857855
1679875200,-0.0005854159940393844
1680480000,-4.0449877562798164e-05
1681084800,-0.0008252793046927831
1681689600,9.35616918207316e-05
1682294400,-0.0011184885102892839
1682899200,0.0011731766778615427
1683504000,5.522542529412533e-05
1684108800,8.887921112554764e-05
1684713600,0.00010141443527622584
1685318400,0.00017096985918563234
1685923200,-1.4047898708624551e-05
1686528000,4.7377885083355054e-05
1687132800,6.124279521602105e-05
1687737600,9.938438427048446e-05
1688342400,3.326951425042246e-05
1688947200,-2.752438928443901e-06
1689552000,5.985390106832966e-05
1690156800,7.910015699774675e-05
1690761600,0.0004749925756100115
1691366400,-0.00016888621523869496
1691971200,0.0008006629190080439
1692576000,0.0006922530680788519
1693180800,9.767974521968092e-05
1693785600,0.001025900368991861
1694390400,-0.00290199849463757
1694995200,0.0005448443692706029
1695600000,-0.0034588262417951654
1696204800,-0.0010893338743185321
1696809600,0.00010432138530602764
1697414400,-0.004567975811471947
1698019200,-0.0011368147915535864
1698624000,-0.001462768993489738
1699228800,-0.00011448397494029372
1699833600,-0.00016014756166193855
1700438400,-0.0024397813262122536
1701043200,-0.0020216099713528113
1701648000,-0.0027446506629646983
1702252800,3.2670588369088094e-05
1702857600,-9.529617254500078e-05
1703462400,0.0001083597936042402
1704067200,0.00027696667093546345
1704672000,5.472429424058234e-05
1705276800,0.00018393039533082245
1705881600,3.654855111001609e-06
1706486400,5.7452731623275355e-06
1707091200,-0.004382648729103766
1707696000,-0.0005170947780416268
1708300800,-3.3414143395638085e-05
1708905600,-0.004510644772524164
1709510400,-5.93577047947047e-05
1710115200,0.0005081400806845604
1710720000,0.0001295206800107085
1711324800,-0.000940416674244271
1711929600,0.0008298276954641359
1712534400,0.00014086128706125578
1713139200,6.107666891708163e-05
1713744000,6.335994830330982e-05
1714348800,0.00016271814747370605
1714953600,0.00018695801449974958
1715558400,0.0002915456829968299
1716163200,0.00011574007684500565
1716768000,0.00021407179063270831
1717372800,0.00015462756065587335
1717977600,0.00021531904191030016
1718582400,0.00019799345550275405
1719187200,-0.0015794206409125433
1719792000,0.001839297933230899
1720396800,-0.0021340556736203498
1721001600,-0.002107227925528088
1721606400,-0.0012484086273609751
1722211200,0.0019075381430044835
1722816000,-0.004219363468008885
1723420800,0.0002669516718991627
1724025600,-0.0022513394808938436
1724630400,0.002603799916179872
1725235200,0.00047726544522874725
1725840000,-0.0013455085292162217
1726444800,0.0008607505222271161
1727049600,0.00020010739605069716
1727654400,0.00026210956631733673
1728259200,0.0003114403532202825
1728864000,0.0003983990491798206
1729468800,0.00025120525433974805
1730073600,0.00031855968093474907
1730678400,-0.006741030257534253
1731283200,-0.0016002859436721195
1731888000,-0.003012003673771746
1732492800,-0.00217759132096218
1733097600,0.00014148735371466437
1733702400,0.0001420444470343618
1734307200,0.00023761404913003048
1734912000,0.00029143798757047534
1735516800,6.32762932049058e-05
1736121600,4.8093725674602794e-05
1736726400,-0.002004947186526773
1737331200,-0.00012079822407040641
1737936000,0.0003682408533025594
1738540800,0.0003588969812826637
1739145600,0.00029975426767170354
1739750400,0.00014450911890651064
1740355200,0.00021501671992485427
1740960000,0.00013228329303993647
1741564800,0.0007912634216875603
1742169600,-0.0008206655626231685
1742774400,-0.0006329848398384241
1743379200,8.245603332701634e-05
1743984000,9.854938656794765e-05
1744588800,0.00010284141409333536
1745193600,-0.0044855554847333945
1745798400,-0.00012346807734475718
1746403200,-0.0029054770447279887
1747008000,-0.0008078815647126758
1747612800,0.001711355996930397
1748217600,-4.1399784095674796e-05
1748822400,0.00010541793663820798
1749427200,1.4948627291788696e-05
1750032000,0.00037310555017744385
1750636800,-0.00036107496857207266
1751241600,0.0007697160897186528
1751846400,-0.0005736932312858656
1752451200,0.000986042302186796
1753056000,-0.0007333357050094413
1753660800,0.0009678302626647817
1754265600,-0.00074379777882283
1754870400,-0.0016704128828000098
1755475200,0.0005881621809888937
1756080000,0.00022576687676578722
1756684800,-0.0001221869049214952
1757289600,-0.0017410481143551593
1757894400,6.630840714483277e-05
1758499200,0.0003872229830308438
1759104000,-0.0047477229225596496
1759708800,0.000250868401280524
1760313600,0.0002864205717230117
1760918400,-0.002807990502221358
1761523200,-0.0009553560324850885
1762128000,0.0013587383485855753
1762732800,0.0008359246157159106
1763337600,-0.0011558125879470582
1763942400,-0.00273788674735298
1764547200,-0.003992760204082901
1765152000,-5.840402659074151e-05
1765756800,-5.449536438439928e-06
1766361600,-0.00040164481905813343
1766966400,-0.002831719761561158
1767571200,-0.0016683419348946238
1768176000,3.3062861209076644e-05
1768780800,0.00019778382195334565
1769385600,0.00013108418548779532
1769990400,8.051323850222225e-05
1770595200,0.00014628049395359888
1771200000,-6.300678921844494e-05
1771804800,5.0892324023665836e-05
1772409600,0.00033245650236457536
1773014400,-0.004328476806785719
1773619200,0.0001162719001395196
1774224000,0.0002021555109241735
1774828800,-3.245689089648174e-05
1775433600,0.0003231025381889019
1776038400,0.0003349985037248704
1776643200,-0.0030340963034640733
1777248000,-0.0015590228405762963
1777852800,-0.0034524336499750508
1778457600,0.0017284535606312268
1779062400,8.944587958747974e-06
1779667200,0.00010299759627718785
1780272000,0.000759913926446254
1780876800,-0.004101208824138891
1781481600,-0.00038037448342043145
1782086400,0.000611975847101931
1782691200,0.00027225153149834647
1783296000,0.0005432197795349758
1783900800,-0.0023312421082648527
1784505600,-0.0008894126840487404
1785110400,0.0010252578984224492
1785715200,0.001333819069431419
1786320000,0.0003534680666941181
1786924800,-0.009085990261917587
1787529600,-6.364109258338857e-05
