start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.37217928917972243
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,0.21946177332642236
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.0002227329114364851
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,-0.09016882524003467
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.019729886470549407
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.2660439648153612
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.1257860082550355
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,0.23607062364775233
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.20674242823904387
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.3565264077388215
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,0.28628576906604564
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,0.27159835477380945
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.0383565668665804
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.12568717097116267
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.2322767008762494
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.017626780528191777
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.05380263119894302
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.04106978786355975
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.23494554632553633
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.050786386824130725
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.17204858127645317
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.053143086108527804
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,-0.03806940616582899
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,0.0
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.10590513971966764
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.12267727395548922
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.0
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.101860653789136
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.13082273057229254
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.06049923056611173
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.17398172144533608
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.16908433663397893
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.2350662828142297
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.1291806537274527
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.18572872392769946
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.08212524651285524
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.07278207893920197
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.25028776600252467
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.1268855239328084
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.0914165398952842
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.17553211205726282
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.04750685899449514
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.08718212998647923
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.08604149813425777
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,0.3739220710818567
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.16173040210043288
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.03163965523403156
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,0.16691228724348428
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.0
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.18647570692367577
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.09593322484187605
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.024796442893387227
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.12373090461037406
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.03788442200535924
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.04252392821235096
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.15583687863672369
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.0718586184519252
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.2575901184524034
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,0.12476731287017406
