start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,10199.180991620835,0.019918099162083536
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,10199.180991620835,10813.662834011446,0.06024815550341156
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,10813.662834011446,10784.107703245827,-0.002733128563307985
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,10784.107703245827,9550.191871344887,-0.11441983573008574
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,9550.191871344887,9608.353359461451,0.006090085822367142
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,9608.353359461451,9084.916160922663,-0.054477305211028004
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,9084.916160922663,8858.390303073198,-0.024934281597867702
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,8858.390303073198,8938.325792559184,0.009023703714912568
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,8938.325792559184,7984.498990604743,-0.10671202013563497
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,7984.498990604743,6954.290977124787,-0.1290260058511108
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,6954.290977124787,6875.0825572241465,-0.011389862771227999
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,6875.0825572241465,6741.7294555253075,-0.019396581872128227
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,6741.7294555253075,6089.162450516454,-0.0967951931791079
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,6089.162450516454,6202.614740166441,0.018631838216167873
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,6202.614740166441,5632.020663303944,-0.09199250650979263
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,5632.020663303944,5366.3270083796415,-0.04717554689659775
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,5366.3270083796415,4791.202483736231,-0.10717284350084144
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,4791.202483736231,4826.282638602499,0.007321785081166432
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,4826.282638602499,4941.188369729112,0.023808330288730417
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,4941.188369729112,5145.766344691941,0.04140258570511546
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,5145.766344691941,4638.235866096179,-0.09863068872516911
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,4638.235866096179,4894.123165126276,0.055169100153043216
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,4894.123165126276,4549.2046173346625,-0.07047606612137924
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,4549.2046173346625,4095.3326575704546,-0.09976951971664172
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,4095.3326575704546,3641.782433637103,-0.1107480788147791
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,3641.782433637103,3715.131520998832,0.020140985547144385
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,3715.131520998832,3750.5059814181673,0.0095217249293571
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,3750.5059814181673,3117.845660008158,-0.16868665842542752
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,3117.845660008158,3083.3813252429154,-0.01105389378547772
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,3083.3813252429154,2934.4127933784794,-0.04831336644769357
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,2934.4127933784794,2990.633582193299,0.01915912748938453
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,2990.633582193299,2942.5787357677464,-0.01606845008083857
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,2942.5787357677464,2891.8462232884153,-0.017240834327613808
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,2891.8462232884153,2817.8210220843625,-0.025597903722514026
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,2817.8210220843625,2826.152055257141,0.0029565515721137192
