id,family,timeframe_minutes,lookback,volume_multiple,trend_span,direction,stop_atr,target_r,trail_r,max_hold_hours,minimum_price,risk_fraction,exposure_cap,daily_loss,weekly_loss,cooldown_minutes,atr_span,atr_min,atr_max,dev_net_return,dev_geometric_weekly,dev_arithmetic_weekly,dev_worst_week,dev_best_week,dev_complete_weeks,dev_weeks_at_10pct,dev_positive_weeks,dev_negative_weeks,dev_flat_weeks,dev_longest_losing_streak,dev_active_week_losing_streak,dev_trades,dev_win_rate,dev_profit_factor,dev_fees,dev_funding_paid,dev_liquidations,dev_max_entry_leverage,dev_conservative_intrabar_drawdown,dev_max_daily_entries,dev_initial_equity,dev_final_equity,dev_passes_historical_average_target,dev_cagr
ac5ce8050bc24b3f,counter_breakout,15,12,0.0,0,both,1.5,1.5,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9996047692516041,-0.07257796382153381,-0.06523635591916785,-0.24997492341370153,0.361585088255858,104,4,11,56,37,12,12,2260,0.42035398230088494,0.8965599571155564,12175.075699154966,-170.00791663893716,0,4.999132393427716,0.9997509156804816,,10000.0,3.952307483958582,False,-0.9803836996362058
b29dd82f8cfdf2db,counter_breakout,15,12,0.0,0,both,2.5,1.0,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9996003165703045,-0.07247805510736671,-0.06779258376693621,-0.2498621514437599,0.20813681712285725,104,4,13,77,14,18,18,2532,0.5296208530805687,0.8662936603162,7605.300459775014,-113.70838407194559,0,4.999762139226994,0.999623349655656,,10000.0,3.9968342969555692,False,-0.9802731330209172
eb9806406a978d26,counter_breakout,15,12,0.0,0,both,4.0,0.5,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9989650432277042,-0.06395370428217528,-0.061114833564340436,-0.23911634480949207,0.20401925624714257,104,2,17,87,0,29,29,2995,0.6340567612687813,0.8442505145401497,6724.099989620051,-327.9705973429635,0,4.961118159674536,0.9992466813903594,,10000.0,10.349567722957854,False,-0.9682044471134238
f20121e8a0381419,counter_breakout,15,12,0.0,0,both,6.0,0.25,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.988073603425089,-0.04169247899336981,-0.04063191079653721,-0.1521634022573891,0.06754238015615033,104,0,17,87,0,14,14,3018,0.7024519549370444,0.7792995135196494,5550.58847820996,-246.31034395909904,0,4.295835551955903,0.9882289528956036,,10000.0,119.26396574911017,False,-0.8916143610157276
f507940ab2015610,counter_breakout,15,12,0.0,0,long,1.5,1.5,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9996071449076603,-0.07263172550186026,-0.06486906770201606,-0.2499600324468998,0.24901607654512992,104,9,22,70,12,11,11,1787,0.38444320089535533,0.8281647427671158,6716.923313335016,1295.642565741612,0,4.999690471118458,0.9996714940899356,,10000.0,3.9285509233970073,False,-0.9804429446394691
d004a8e94e2bee9f,counter_breakout,15,12,0.0,0,long,2.5,1.0,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9976267802320296,-0.05645446250567143,-0.05019778646063399,-0.24994756346121927,0.21296650533560868,104,9,34,70,0,12,12,1892,0.4846723044397463,0.8566589208366563,6549.600921865009,1445.825530455274,0,4.9957009930228,0.9978019418547145,,10000.0,23.732197679704285,False,-0.9517841988764476
c3a20deb2d1a950c,counter_breakout,15,12,0.0,0,long,4.0,0.5,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9759982584547426,-0.03522639966458352,-0.03234670782368066,-0.2166222490137305,0.11898333631977653,104,3,34,70,0,14,14,1616,0.6466584158415841,0.8659142260472599,7052.854725795,1263.722708752446,0,4.997326350626056,0.9825571056436704,,10000.0,240.01741545257303,False,-0.8460580838882212
424a806c3e159747,counter_breakout,15,12,0.0,0,long,6.0,0.25,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9268167637785576,-0.024828768096093468,-0.02336153784239446,-0.16966627376772425,0.09571085099820564,104,0,34,70,0,6,6,1495,0.7678929765886288,0.7795489761132642,4677.994287295001,730.8866404905676,0,3.771800913252564,0.9338465163771545,,10000.0,731.832362214424,False,-0.7306805855459912
7d5e74fcd1c62621,counter_breakout,15,12,0.0,200,both,1.5,1.5,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9857280641810712,-0.04003667102303188,-0.03493052717690646,-0.24758811445947415,0.30134475751831946,104,10,34,70,0,6,6,1498,0.41388518024032045,0.8735659843142304,10146.70801156503,883.3550602457454,0,4.9998302745879855,0.986799324685835,,10000.0,142.7193581892883,False,-0.8813981014515461
71e78a34eb7399c7,counter_breakout,15,12,0.0,200,both,2.5,1.0,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.88420107102956,-0.02051642190223346,-0.01650882290767749,-0.22365516843149902,0.24430991614398612,104,9,46,58,0,5,5,1184,0.5109797297297297,0.8957705711753492,9352.61903021001,796.6482800855675,0,4.999722291528226,0.892856201636585,,10000.0,1157.9892897043997,False,-0.6609574021851462
