trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,initial_stop_price,absolute_target,target_R_at_fill,timestamp_precision
1,1000170.0,1001116.0,1.0,1.405,4470.14,4404.38,3.1402733500000006,3.0940769500000003,3.8717053282874683,-92.3928000000003,-102.49885562828777,9897.501144371712,1.0,10000.0,0.62805467,1637903820.0,2021-11-25T13:30:00Z,2021-11-25T13:30:00Z,2021-11-26T05:16:00Z,2021-11-26T05:17:00Z,stop,4405.269649035497,4598.697324494021,1.981757807420646,"simulated minute open / intraminute exit interval, not exact tick"
2,1007400.0,1007533.0,1.0,1.397,4652.88,4587.67,3.25003668,3.2044874950000004,1.2395039063462079,-91.09837000000005,-98.79239808134625,9798.708746290366,1.0,9897.501144371712,0.6567388338920592,1638288840.0,2021-11-30T14:00:00Z,2021-11-30T14:00:00Z,2021-11-30T16:13:00Z,2021-11-30T16:14:00Z,stop,4588.596859438648,4780.470031151275,1.9848132813222183,"simulated minute open / intraminute exit interval, not exact tick"
3,1007685.0,1009125.0,1.0,1.381,4659.26,4679.95,3.2172190300000003,3.231505475,2.349994470072257,28.572889999999447,19.774171024927192,9818.482917315292,4.0,9798.708746290366,0.6566618343907789,1638384300.0,2021-11-30T18:45:00Z,2021-11-30T18:45:00Z,2021-12-01T18:45:00Z,2021-12-01T18:45:00Z,timeout,4594.888714797741,4786.697478337449,1.9797255552228237,"simulated minute open / intraminute exit interval, not exact tick"
4,1012095.0,1012099.0,-1.0,1.547,4141.47,4027.9700000000003,3.203427045,3.115634795,0.0,175.5845,169.26543815999997,9987.748355475293,2.0,9818.482917315292,0.6525299421462815,1638562800.0,2021-12-03T20:15:00Z,2021-12-03T20:15:00Z,2021-12-03T20:19:00Z,2021-12-03T20:20:00Z,target,4199.110325528819,4027.161513258159,1.9831339551455047,"simulated minute open / intraminute exit interval, not exact tick"
5,1012260.0,1012552.0,-1.0,1.553,4195.83,4080.6600000000003,3.2580619950000003,3.1686324900000002,-0.6547822968557641,178.8590099999994,173.08709781185516,10160.835453287147,2.0,9987.748355475293,0.6524117106362471,1638589980.0,2021-12-03T23:00:00Z,2021-12-03T23:00:00Z,2021-12-04T03:52:00Z,2021-12-04T03:53:00Z,target,4254.2268994254655,4079.843097531179,1.9861825475316421,"simulated minute open / intraminute exit interval, not exact tick"
6,1012635.0,1012641.0,-1.0,1.694,3895.4700000000003,3788.0,3.29946309,3.208436,0.0,182.05418000000043,175.54628091000043,10336.381734197148,2.0,10160.835453287147,0.6494472044486432,1638595320.0,2021-12-04T05:15:00Z,2021-12-04T05:15:00Z,2021-12-04T05:21:00Z,2021-12-04T05:22:00Z,target,3949.9668964226207,3787.234383046649,1.9860877234914482,"simulated minute open / intraminute exit interval, not exact tick"
7,1012875.0,1013202.0,-1.0,1.71,3924.78,3980.4900000000002,3.3556869000000003,3.4033189500000005,0.0,-95.26410000000006,-102.02310585000005,10234.358628347147,1.0,10336.381734197148,0.6492962404625519,1638628980.0,2021-12-04T09:15:00Z,2021-12-04T09:15:00Z,2021-12-04T14:42:00Z,2021-12-04T14:43:00Z,stop,3979.6869378384567,3815.734020418719,1.9860145889415475,"simulated minute open / intraminute exit interval, not exact tick"
8,1020630.0,1020842.0,-1.0,1.616,4124.27,4182.62,3.3324101600000002,3.3795569600000004,0.0,-94.29359999999913,-101.00556711999913,10133.353061227148,1.0,10234.358628347147,0.6512201264415113,1639087380.0,2021-12-09T18:30:00Z,2021-12-09T18:30:00Z,2021-12-09T22:02:00Z,2021-12-09T22:03:00Z,stop,4181.778875723731,4010.068822610197,1.98580090381906,"simulated minute open / intraminute exit interval, not exact tick"
9,1020960.0,1020992.0,-1.0,1.609,4102.97,4161.02,3.3008393650000003,3.3475405900000004,0.0,-93.40245000000029,-100.05082995500028,10033.302231272148,1.0,10133.353061227148,0.6514801852961923,1639096380.0,2021-12-10T00:00:00Z,2021-12-10T00:00:00Z,2021-12-10T00:32:00Z,2021-12-10T00:33:00Z,stop,4160.181868240488,3989.3531164569495,1.9858971055702355,"simulated minute open / intraminute exit interval, not exact tick"
10,1026240.0,1026309.0,-1.0,1.687,3805.51,3860.41,3.209947685,3.256255835,0.0,-92.61629999999938,-99.08250351999939,9934.219727752148,1.0,10033.302231272148,0.6398586648760809,1639415400.0,2021-12-13T16:00:00Z,2021-12-13T16:00:00Z,2021-12-13T17:09:00Z,2021-12-13T17:10:00Z,stop,3859.6347661173304,3698.0182802963423,1.9859987841913251,"simulated minute open / intraminute exit interval, not exact tick"
