session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-10,2942.0,1.0,181.0,445.7744713423681,445.3954584411622,440.45116961362766,451.0400085449219,-68.60133511826734,16.1301757290819,-84.73151084734924,100000.0,99915.26848915264,"within session, exact time unavailable from daily OHLC"
2021-09-20,2948.0,1.0,170.0,429.2592588540646,433.9966045440674,423.58971115247704,434.8800048828125,805.3487673004707,14.675349677768246,790.6734176227025,99915.26848915264,100705.94190677535,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,187.0,434.5679175737565,433.67662922058105,429.38939005317025,439.6900024414063,-166.67092204381265,16.236173025054114,-182.90709506886677,100705.94190677535,100523.03481170649,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,165.0,435.0251301088434,434.943483895874,440.90627429995465,429.2699890136719,13.471625139953858,14.35448213107784,-0.8828569911239814,100523.03481170649,100522.15195471536,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,125.0,453.84571398610035,450.45495,446.0276009747587,461.6400146484375,-423.84549826254414,11.303758299826253,-435.1492565623704,100522.15195471536,100087.00269815298,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,189.0,472.1513393256434,468.33316688232424,467.0751346994459,477.1600036621094,-721.6345917873205,17.77515716733059,-739.409748954651,100087.00269815298,99347.59294919833,"within session, exact time unavailable from daily OHLC"
2022-01-10,3026.0,1.0,175.0,457.3098766168939,462.6537422058106,451.8603445973229,462.7000122070313,935.1764780604199,16.09936332939733,919.0771147310226,99347.59294919833,100266.67006392936,"within session, exact time unavailable from daily OHLC"
2022-01-19,3032.0,1.0,149.0,451.6450761969607,451.704825,445.1165894925091,458.1300048828125,8.902571652859649,13.459913527834717,-4.557341874975068,100266.67006392936,100262.11272205439,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,144.0,447.0284739860383,446.705325,440.268252117614,453.75,-46.53345398951387,12.869766705398952,-59.403220694912825,100262.11272205439,100202.70950135947,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,137.0,438.47891344185837,437.9362129852295,431.36741559618184,445.55999755859375,-74.34996255815832,12.006887232051104,-86.35684979020942,100202.70950135947,100116.35265156925,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,1.0,126.0,424.29171710843536,431.98679577941897,416.5390738956722,432.0299987792969,969.5799125439343,10.789109262386965,958.7908032815473,100116.35265156925,101075.1434548508,"within session, exact time unavailable from daily OHLC"
2022-01-26,3037.0,1.0,115.0,432.19669450246147,433.3366668823242,423.67075797427674,440.7200012207031,131.09682368421517,9.953633655925035,121.14319002829014,101075.1434548508,101196.28664487909,"within session, exact time unavailable from daily OHLC"
2022-01-27,3038.0,1.0,113.0,429.56774171377316,431.1968662353516,420.8772063431542,438.260009765625,184.09107093836292,9.726640069825109,174.3644308685378,101196.28664487909,101370.65107574762,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,125.0,448.95069910886286,449.9549946624756,456.81897080959044,441.239990234375,-125.5369442015919,11.236321172141732,-136.77326537373364,101370.65107574762,101233.87781037389,"within session, exact time unavailable from daily OHLC"
2022-02-10,3048.0,-1.0,168.0,457.00509551936585,451.3851303375244,462.79758283466026,451.3399963378906,944.1541505493637,15.260955794395757,928.893194754968,101233.87781037389,102162.77100512886,"within session, exact time unavailable from daily OHLC"
2022-02-11,3049.0,1.0,147.0,442.73603306576024,440.4159454559326,436.02399178349907,449.4100036621094,-341.0528786446607,12.982334084268885,-354.0352127289296,102162.77100512886,101808.73579239994,"within session, exact time unavailable from daily OHLC"
2022-02-23,3056.0,1.0,128.0,424.9211445648174,421.9078172058106,417.16770641172417,432.6600036621094,-385.70590195286786,10.839410710664039,-396.5453126635319,101808.73579239994,101412.19047973641,"within session, exact time unavailable from daily OHLC"
2022-03-07,3064.0,1.0,115.0,422.9854743963483,419.38804967651373,414.42277553241786,431.5499877929688,-413.70384278097646,9.687295526837913,-423.39113830781434,101412.19047973641,100988.7993414286,"within session, exact time unavailable from daily OHLC"
2022-03-11,3068.0,1.0,122.0,420.08639969444505,420.02800032348637,412.04544361784696,428.1199951171875,-7.124723256959214,10.249395680218763,-17.374118937177975,100988.7993414286,100971.42522249142,"within session, exact time unavailable from daily OHLC"
2022-03-17,3072.0,-1.0,132.0,440.89197663823916,441.11411432495123,448.3440258760276,433.5899963378906,-29.322174645993755,11.642480400714115,-40.96465504670787,100971.42522249142,100930.46056744471,"within session, exact time unavailable from daily OHLC"
2022-03-31,3082.0,1.0,175.0,452.393443824135,451.59485064697265,446.84007548903185,457.8900146484375,-139.753806003408,15.819795153244382,-155.57360115665236,100930.46056744471,100774.88696628806,"within session, exact time unavailable from daily OHLC"
2022-04-19,3094.0,-1.0,156.0,443.97354325882384,445.08451254577636,450.21900522142147,437.8599853515625,-173.31120876459386,13.869305670551764,-187.18051443514562,100774.88696628806,100587.70645185291,"within session, exact time unavailable from daily OHLC"
2022-04-21,3096.0,1.0,170.0,442.87939234270726,437.1229270489115,437.16664371328284,448.5400085449219,-978.599099945281,14.96003942965752,-993.5591393749385,100587.70645185291,99594.14731247797,"within session, exact time unavailable from daily OHLC"
