start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.11081618886648315
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,0.28301507993878894
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.07123720185987548
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,-0.10630952107468294
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.07571987515263345
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.06599488607848314
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.13121125811325385
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,0.1628037259902384
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.08699934173021762
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.38697035896807175
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,0.01215785385322099
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,0.3147355524119648
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.05121473708304691
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.1082754654467254
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.14265801104672882
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.04102551082975647
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.05178345242512761
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.07317445034948777
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.27316836973791836
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.011460068857279682
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.07755607156923272
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.12905369829044133
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.04693866786652334
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,0.0
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.11634413318056647
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.11430154423185135
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.0
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.1036027438917867
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.11289797020457892
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.03732911758526547
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.15745666119474366
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.04307116192367744
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.2441454222770103
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.2134744515854674
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.18349085761414652
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.10732461569077578
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.12169184212465622
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.2633035606504248
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.12058810926961572
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.13370530764818245
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.08638722277504018
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.09946518236508672
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.008795970547045617
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.07901078502547676
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,0.38156886442155646
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.16719128524102622
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.039997456528891195
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,0.011509051051207253
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.0
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.18540336061683949
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.10653940890286506
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,0.06273269915492907
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.1152694975714098
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.039998206641524425
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.09079397463676131
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.2128571313990646
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.11363377666549179
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.26026588188528166
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.05605525329482819
