start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.09008800371084802
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.011327393299161881
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.010392142987317499
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.17737163009655332
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.003065582695134461
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.0787684318316012
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.04147173834126394
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.04552208608708452
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.1228488325989594
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.14312426926773703
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,0.0566026647340272
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.0473346505351131
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.039885511828347986
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.07868352970347425
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.021722278399952444
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,0.0
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,0.0011144687632824724
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.16364495069312124
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,0.12414112507433939
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.0037726982736498993
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.10258295939768747
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.3993036760082691
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,-0.040506392112063416
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,-0.03813593050719788
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.08721815401481159
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,0.07904664826230756
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.10540670981854328
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.09058446292026545
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.14019396237410342
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.3238322324315839
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.13728827556360634
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.035933416435729226
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.021110138827454605
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.07170052230763035
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.029525302251245167
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,0.17274706144092788
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.12130320316405963
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.07266960259185107
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.0729464719947508
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.08920494056655182
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.23526693970962487
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.18543083315893627
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.11036847269515404
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.1364531323723821
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,0.010865301671422634
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.15603228136291958
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.055437123997287174
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.07998796612465464
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.01394498527537269
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.2335085367646197
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.10880037850295565
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.2003114309098738
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.03779506704440705
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.1315739343823097
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.10444290931063616
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0.17904803646961165
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.03856806306665783
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.1730477066363545
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.10728391858760522
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.06309118096378197
