id,family,timeframe_minutes,lookback,volume_multiple,trend_span,direction,stop_atr,target_r,trail_r,max_hold_hours,minimum_price,risk_fraction,exposure_cap,daily_loss,weekly_loss,cooldown_minutes,atr_span,atr_min,atr_max,dev_net_return,dev_geometric_weekly,dev_arithmetic_weekly,dev_worst_week,dev_best_week,dev_complete_weeks,dev_weeks_at_10pct,dev_positive_weeks,dev_negative_weeks,dev_flat_weeks,dev_longest_losing_streak,dev_active_week_losing_streak,dev_trades,dev_win_rate,dev_profit_factor,dev_fees,dev_funding_paid,dev_liquidations,dev_max_entry_leverage,dev_conservative_intrabar_drawdown,dev_max_daily_entries,dev_initial_equity,dev_final_equity,dev_passes_historical_average_target,dev_cagr
cd462320de198000,trend_state,30,12,0.0,192,both,2.5,6.0,2.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,0.14408091598658834,0.00129508425608571,0.005715231301813535,-0.18927227008463776,0.3113720231721635,104,18,50,54,0,6,6,992,0.3629032258064516,1.0076349776056899,14879.235120819998,2647.014419314109,0,3.1574915920891953,0.590567678598191,,10000.0,11440.809159865883,False,0.06986293200193616
58055aa3a47b591e,trend_state,30,12,0.0,192,both,4.0,12.0,2.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,0.03241670510222083,0.00030680060728172087,0.0029201481171435137,-0.17220812104879435,0.17173973120251795,104,8,53,51,0,8,8,837,0.39904420549581837,1.0026722048511298,8440.195129829995,1973.0919991478456,0,2.3208205002429443,0.5615868518008214,,10000.0,10324.167051022208,False,0.0161344098267866
4aa6069351c14e77,trend_state,30,12,0.0,192,both,6.0,20.0,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,0.20831207182663602,0.0018211216522534546,0.002958805038685874,-0.11768690322432473,0.12398044314740475,104,4,47,56,1,5,5,619,0.420032310177706,1.0349783260239345,4358.163531965002,1566.0060797686212,0,1.6058060149785365,0.407753377156718,,10000.0,12083.12071826636,False,0.09958755224685212
2d1b67ef8aa4f0c4,trend_state,30,12,0.0,192,both,5.0,10.0,3.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,0.21417764799692351,0.001867771103164051,0.0038037412503883813,-0.1259595736938951,0.16496058088359833,104,7,55,49,0,5,5,809,0.411619283065513,1.0241995288636967,6138.895953530013,1546.6730465007627,0,1.8982718264404095,0.47120062735912194,,10000.0,12141.776479969236,False,0.10226232569964933
6d036a560eac1216,trend_state,30,12,0.0,192,both,2.5,6.0,2.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,0.16842255051052724,0.0014977993487939045,0.005695567229433497,-0.2315813977329476,0.34519624380729086,104,13,49,55,0,7,7,692,0.31358381502890176,1.0124221002758023,10007.650593975013,2621.046670919748,0,3.1375817219053768,0.6111900962939658,,10000.0,11684.225505105273,False,0.0812231605257403
dcee3d9b2e63ee6f,trend_state,30,12,0.0,192,both,4.0,12.0,2.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,1.1990355417895087,0.007605883456847318,0.009881599432554079,-0.13507733410641187,0.19610189066044903,104,11,52,52,0,6,6,489,0.3149284253578732,1.1131881734687774,6526.8569338599955,2385.7410082449887,0,2.0763464886289973,0.46407216303272725,,10000.0,21990.355417895087,False,0.4849103100129897
4493a390a85ee133,trend_state,30,12,0.0,192,both,6.0,20.0,0.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,1.1903307768436693,0.007567456600170219,0.008964722118768791,-0.08986559509609837,0.22415648575121394,104,6,55,48,1,4,4,348,0.3132183908045977,1.2130696985761598,3316.652979600002,1929.18315196321,0,1.2717184879110404,0.3703090263093709,,10000.0,21903.307768436694,False,0.48195839464099266
8239615293772234,trend_state,30,12,0.0,192,both,5.0,10.0,3.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,0.43456443049776716,0.003475846701228358,0.005315643465548673,-0.11144288803632318,0.1530655489050079,104,8,56,48,0,6,6,455,0.2923076923076923,1.0638504905815351,3858.8252282250023,1720.2132967973102,0,1.9907799080388329,0.4633075433831779,,10000.0,14345.644304977672,False,0.19847094072105254
ef1b605b8df6d9d4,trend_state,30,12,0.0,192,long,2.5,6.0,2.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.36670780643174805,-0.004382899267711071,-0.0018575874016562887,-0.21149262660767154,0.2075167829057165,104,11,36,66,2,9,9,518,0.36486486486486486,0.94969486475295,5621.9840532599965,2837.112251057513,0,3.4841886773287833,0.6492688688981245,,10000.0,6332.92193568252,False,-0.20482364246587226
4701928730c68b98,trend_state,30,12,0.0,192,long,4.0,12.0,2.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.4285083930272553,-0.00536541486970632,-0.003933146104565041,-0.09971015628750135,0.16986640205460368,104,6,36,66,2,8,8,446,0.4192825112107623,0.9201139277013545,3438.7658563750038,2213.6925638975376,0,2.449005648985133,0.6208906358888162,,10000.0,5714.9160697274465,False,-0.24475091189928555
a0c95fdbd98d5a9e,trend_state,30,12,0.0,192,long,6.0,20.0,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.1824489153206208,-0.0019350665827465585,-0.0010330060958222975,-0.061800401714332875,0.14786560945088234,104,4,41,61,2,5,5,416,0.46153846153846156,0.9537180468623475,2453.906120329999,1651.0394728762255,0,1.7357241588152494,0.4757423907593419,,10000.0,8175.510846793793,False,-0.09612549641968116
3f36ff53f51aa67f,trend_state,30,12,0.0,192,long,5.0,10.0,3.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.2989984148207411,-0.0034099912924591136,-0.002313916740127763,-0.0756870075689352,0.16495239735713052,104,4,39,63,2,5,5,424,0.4481132075471698,0.931852617993709,2709.987041889998,1853.7154263174368,0,2.018840850559879,0.5497374420335388,,10000.0,7010.015851792589,False,-0.16324910821125138
8a714fa8c1fe240a,trend_state,30,12,0.0,192,long,2.5,6.0,2.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.25128601831538855,-0.0027788072871192115,-0.0003254911363843743,-0.22069323648723682,0.2303929453085578,104,10,39,63,2,9,9,327,0.308868501529052,0.9569718156926964,4066.6426377949942,3081.2195153588927,0,2.8168615917187996,0.6474407016263017,,10000.0,7487.139816846115,False,-0.1351446768601854
468ae1461f625717,trend_state,30,12,0.0,192,long,4.0,12.0,2.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.25429330825766927,-0.002817397997544324,-0.0010789185731957583,-0.08811983565506165,0.18023081676237318,104,9,44,59,1,5,5,227,0.3656387665198238,0.9410173084574672,2015.8123152300002,2504.0112073467476,0,1.8900065354576465,0.581811061470964,,10000.0,7457.066917423307,False,-0.13688924530794622
29fbeb87f7e39ddd,trend_state,30,12,0.0,192,long,6.0,20.0,0.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.2813188656896717,-0.0031712829850900626,-0.0021340283694289055,-0.06988737548105017,0.14180280846219162,104,5,48,55,1,5,5,198,0.41414141414141414,0.9164958876407574,1301.7104811649974,1929.6758857316947,0,1.8305106291222022,0.5891878485994954,,10000.0,7186.811343103283,False,-0.15272719255803013
ebe9ac2351adbf46,trend_state,30,12,0.0,192,long,5.0,10.0,3.0,72,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.4474972278690611,-0.005688535851627985,-0.004281316611935306,-0.09788262185924945,0.1444343062638187,104,6,41,62,1,5,5,207,0.3671497584541063,0.8690641557853883,1324.3533946649998,1996.7766540255996,0,2.159269082269294,0.6330401499560994,,10000.0,5525.02772130939,False,-0.2574469863787463
0cec0901799bea86,trend_state,30,12,1.0,192,both,2.5,6.0,2.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.44362135118084634,-0.005621698333893921,-0.0008634669205051056,-0.19947817477125607,0.3952995414137712,104,15,45,59,0,6,6,910,0.36813186813186816,0.968554076232511,11112.434811685,2289.487610123475,0,4.108006769045016,0.7265064846390049,,10000.0,5563.786488191537,False,-0.2548380961086988
3f8b731541e71cdb,trend_state,30,12,1.0,192,both,4.0,12.0,2.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.423548794751229,-0.005282771654656071,-0.0027611947631193305,-0.17616488377920225,0.15677847999189254,104,11,56,48,0,6,6,752,0.4148936170212766,0.9522410610115667,5886.9754089850085,1779.2138885273462,0,2.8000487223275314,0.6689730465291579,,10000.0,5764.51205248771,False,-0.2414696507350097
58e03d05dfc6a7e3,trend_state,30,12,1.0,192,both,6.0,20.0,0.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.03901702146067221,-0.00038260546484147895,0.000752580833922168,-0.10370301438963836,0.124339423673264,104,3,49,53,2,4,4,545,0.41834862385321103,0.9915458610381636,3293.653272754997,1432.0589518517452,0,1.952891811017038,0.5342537268442045,,10000.0,9609.829785393278,False,-0.019769191988458834
bc7ee77073b8dae9,trend_state,30,12,1.0,192,both,5.0,10.0,3.0,24,1000.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.12285690537285632,-0.0012596399881297238,0.0006581767740773617,-0.15430908751907857,0.13030027697314028,104,8,52,52,0,6,6,720,0.4263888888888889,0.9839367442962909,4986.209057895006,1448.9978658335124,0,2.2562609398074427,0.538586385412506,,10000.0,8771.430946271437,False,-0.06365033178058654
