start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,8419.946663789973,-0.15800533362100266
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,8419.946663789973,7828.494869362673,-0.07024412600745344
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,7828.494869362673,7393.265809209438,-0.05559549663327146
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,7393.265809209438,9943.088746655829,0.34488452102860934
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,9943.088746655829,9747.868900346792,-0.019633722607041548
