origin_utc,sample_count,last_outcome_session_utc,reference_price,mean_low_level,mean_low_touch,mean_low_terminal,mean_low_already_beyond_at_origin_open,mean_low_distance_pct,near97_low_level,near97_low_touch,near97_low_terminal,near97_low_already_beyond_at_origin_open,near97_low_distance_pct,mean_high_level,mean_high_touch,mean_high_terminal,mean_high_already_beyond_at_origin_open,mean_high_distance_pct,near97_high_level,near97_high_touch,near97_high_terminal,near97_high_already_beyond_at_origin_open,near97_high_distance_pct,screenshot_offset_low_touch
2021-09-01 13:30:00+00:00,196,2021-09-08 13:30:00+00:00,451.55999755859375,448.00239221938557,False,False,False,1.0070720708403091,452.90318817238864,True,True,True,-0.07583317474948448,455.6361127628261,False,False,False,0.6797143408226347,451.42029518634945,True,False,True,-0.251834536501816,False
2021-09-02 13:30:00+00:00,196,2021-09-09 13:30:00+00:00,451.7999877929688,448.35811021842477,False,False,False,1.0945683017791974,453.0929076740676,True,True,False,0.05009698369408122,455.7216905442862,False,False,False,0.529798637003398,451.6655056142063,True,False,True,-0.36497434114554084,False
2021-09-03 13:30:00+00:00,196,2021-09-10 13:30:00+00:00,453.1900024414063,449.8287839400768,True,True,False,0.47595623566556444,454.4571080306571,True,True,True,-0.5480545564223727,457.0600584933489,False,False,False,1.1239540208724863,453.058200546588,True,False,False,0.23854806275769302,True
2021-09-07 13:30:00+00:00,196,2021-09-13 13:30:00+00:00,453.0799865722656,449.73366741910297,True,True,False,0.6574460674942939,454.3495581325087,True,True,True,-0.36216710661958196,456.97677329890996,False,False,False,0.9424978295967668,452.98288799022055,False,False,False,0.06028065213787848,True
2021-09-08 13:30:00+00:00,196,2021-09-14 13:30:00+00:00,451.4599914550781,448.067845327004,True,True,False,0.6259108052401485,452.75018716899706,True,True,True,-0.41255571428211457,455.42176631389583,False,False,False,1.0050680916036114,451.3613184628773,True,False,False,0.1045274455251155,True
2021-09-09 13:30:00+00:00,196,2021-09-15 13:30:00+00:00,450.9100036621094,447.4967097024997,True,False,False,0.7107393871247925,452.20509996449744,True,True,True,-0.33394446787251564,454.8821578483419,False,False,False,0.9279222383046015,450.81095664083165,True,False,False,0.024616026357993093,True
2021-09-10 13:30:00+00:00,196,2021-09-16 13:30:00+00:00,448.9800109863281,445.4942325037704,True,False,False,1.2295530188203174,450.2993799907624,True,True,False,0.16420462489541432,453.0240896789111,False,False,False,0.4398902750090805,448.8791112233634,True,False,True,-0.47909216047810066,True
2021-09-13 13:30:00+00:00,196,2021-09-17 13:30:00+00:00,445.4400024414063,441.73854262340825,True,True,False,1.5383095131265456,446.82561197428316,True,True,False,0.40442283677619706,449.669575755829,False,False,False,0.22948490410474864,445.3340466719879,True,False,True,-0.7368865612756847,True
2021-09-14 13:30:00+00:00,196,2021-09-20 13:30:00+00:00,446.5799865722656,442.804276524724,True,True,False,1.1862266023352497,447.9730238852286,True,True,False,0.03279729393027564,450.80487710288094,False,False,False,0.5991435363180697,446.4351113032181,True,False,True,-0.37598942969031546,True
2021-09-15 13:30:00+00:00,196,2021-09-21 13:30:00+00:00,444.1700134277344,440.30766367288624,True,True,False,0.9698914784893264,445.58210425610554,True,True,True,-0.21638908494532316,448.4481952026023,False,False,False,0.8610049317295809,444.02316143864937,True,False,True,-0.13423455649600458,True
2021-09-16 13:30:00+00:00,196,2021-09-22 13:30:00+00:00,447.8800048828125,443.8746107377345,True,True,False,0.7702308258228818,449.3329480220395,True,True,True,-0.4500001486322347,452.27339745799003,False,False,False,1.1073482188738826,447.7289098086307,True,False,False,0.0914116242771934,True
2021-09-17 13:30:00+00:00,196,2021-09-23 13:30:00+00:00,447.1700134277344,443.60619638695135,True,True,False,0.29529286189244885,448.45566261393833,True,True,True,-0.7946707451896184,451.0491513177345,False,False,False,1.3775819709210824,447.03628849006674,False,False,False,0.47565292602331777,True
2021-09-20 13:30:00+00:00,196,2021-09-24 13:30:00+00:00,441.3999938964844,437.244182317267,True,False,True,-0.5436390286768011,442.7282418584458,True,False,True,-1.8046902335158377,445.89144063003624,False,False,False,2.5320630113106812,441.2450331112253,True,True,False,1.4636286232861062,True
2021-09-21 13:30:00+00:00,196,2021-09-27 13:30:00+00:00,434.0400085449219,429.2888850190574,False,False,False,1.6587894945337966,435.52872166146216,True,False,False,0.22937189211157394,439.0705234839669,True,True,False,0.5819816992587601,433.86636769291374,True,True,True,-0.6101828268003651,False
2021-09-22 13:30:00+00:00,196,2021-09-28 13:30:00+00:00,433.6300048828125,429.0863550138767,False,False,False,1.5969803862024956,435.02707524379866,True,True,False,0.2345860744882744,438.35629615086543,True,False,False,0.5289091669443247,433.4670341952515,True,True,True,-0.5923526361715448,False
2021-09-23 13:30:00+00:00,196,2021-09-29 13:30:00+00:00,437.8599853515625,432.84263233538263,False,False,False,1.5931280370344858,439.372618008058,True,True,False,0.1085342932438782,442.96221645984986,True,False,False,0.7075617399449952,437.68355699384875,True,False,True,-0.49254270310433723,True
2021-09-24 13:30:00+00:00,196,2021-09-30 13:30:00+00:00,443.1799926757813,437.5659592925135,True,True,False,0.8775922271355485,444.84501351690363,True,True,True,-0.7713417580341053,448.77970835656555,False,False,False,1.6626734946009858,442.92253053081225,True,False,False,0.33583909052345984,True
2021-09-27 13:30:00+00:00,196,2021-10-01 13:30:00+00:00,443.9100036621094,438.30841161375935,True,True,False,1.0165953726550048,445.55701626321337,True,True,True,-0.6203605880095608,449.46003379524353,False,False,False,1.5017809609797261,443.6553192779049,True,False,False,0.19089942051258024,True
2021-09-28 13:30:00+00:00,196,2021-10-04 13:30:00+00:00,442.6400146484375,437.32205926254693,True,True,False,0.538548333078126,444.21207187815895,True,True,True,-1.028467650308973,447.9894759170131,False,False,False,1.8875738428264066,442.39689871463855,False,False,False,0.615637439605643,True
2021-09-29 13:30:00+00:00,196,2021-10-05 13:30:00+00:00,433.7200012207031,427.6966120179493,True,False,False,1.7218663989106542,435.5098160511934,True,True,True,-0.07348827132813707,439.8658203773875,False,False,False,1.0744313770421954,433.4433010602193,True,False,True,-0.40136523619294096,True
2021-09-30 13:30:00+00:00,196,2021-10-06 13:30:00+00:00,434.4500122070313,428.3758745826521,True,False,False,1.7531568789567742,436.25244647026733,True,True,True,-0.05331348618242693,440.64750513631975,False,False,False,1.0613082517422878,434.1713646646853,True,True,True,-0.42397697251641553,True
2021-10-01 13:30:00+00:00,196,2021-10-07 13:30:00+00:00,429.1400146484375,422.8561827187501,False,False,False,1.8849663697826813,430.9852755988071,True,False,True,-0.0012215444672003528,435.45487005720764,True,True,False,1.038298518912395,428.8547711151979,True,True,True,-0.49311796764459626,False
2021-10-04 13:30:00+00:00,196,2021-10-08 13:30:00+00:00,434.239990234375,427.41479135706913,True,False,False,1.2898865226168232,436.222219351678,True,False,True,-0.7441615130896029,440.92480752180825,True,False,False,1.8302095893321546,433.93362062834854,True,True,False,0.21561677329065,True
