trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,832329.0,832332.0,-1.0,314.0,1.1907,1.1799,0.18693990000000002,0.18524429999999997,0.0,3.391200000000045,3.019015800000045,10003.019015799999,2.0,10000.0,0.03738798,1630455180.0,2021-09-01 00:05:00+00:00,2021-09-01 00:09:00+00:00,2021-09-01 00:12:00+00:00,2021-09-01 00:13:00+00:00,1.3476500597504635,1.17963162812594,2021-09-02 00:00:00+00:00,0.07052161618579689,0.06125961350563777,target,minute interval; not exact exchange fill
12,851049.0,851050.0,-1.0,358.0,1.0613000000000001,1.0613000000000001,0.18997270000000002,0.18997270000000002,0.0,-0.0,-0.37994540000000004,9945.20805860475,2.0,9945.58800400475,0.03820240692124075,1631578260.0,2021-09-14 00:05:00+00:00,2021-09-14 00:09:00+00:00,2021-09-14 00:10:00+00:00,2021-09-14 00:11:00+00:00,1.1982172824954533,1.0610130567329459,2021-09-15 00:00:00+00:00,0.00209574176338024,-0.0077513954458981035,target,minute interval; not exact exchange fill
13,852489.0,852540.0,-1.0,350.0,1.0931,1.0926,0.1912925,0.191205,0.0,0.17499999999998073,-0.2074975000000193,9945.00056110475,2.0,9945.20805860475,0.03846928065712828,1631667660.0,2021-09-15 00:05:00+00:00,2021-09-15 00:09:00+00:00,2021-09-15 01:00:00+00:00,2021-09-15 01:01:00+00:00,1.2332644282859142,1.092300586089666,2021-09-16 00:00:00+00:00,0.005703400785135854,-0.004229675155459064,target,minute interval; not exact exchange fill
14,853929.0,853955.0,-1.0,373.0,1.1235,1.1168,0.20953275,0.2082832,0.0,2.4990999999999732,2.081284049999973,9947.081845154751,2.0,9945.00056110475,0.04213830833142232,1631752560.0,2021-09-16 00:05:00+00:00,2021-09-16 00:09:00+00:00,2021-09-16 00:35:00+00:00,2021-09-16 00:36:00+00:00,1.2548192257670279,1.1165042538158265,2021-09-17 00:00:00+00:00,0.05327282538647086,0.04249073178286234,target,minute interval; not exact exchange fill
15,855369.0,855417.0,-1.0,404.0,1.0895000000000001,1.0865,0.22007900000000005,0.21947300000000003,0.0,1.212000000000046,0.7724480000000459,9947.85429315475,2.0,9947.081845154751,0.044249962637474646,1631840280.0,2021-09-17 00:05:00+00:00,2021-09-17 00:09:00+00:00,2021-09-17 00:57:00+00:00,2021-09-17 00:58:00+00:00,1.2107499216166635,1.0861925740901803,2021-09-18 00:00:00+00:00,0.027277757096424105,0.015769082359038386,target,minute interval; not exact exchange fill
16,858249.0,858281.0,-1.0,412.0,1.0744,1.0713000000000001,0.2213264,0.22068780000000005,0.0,1.2771999999999508,0.8351857999999508,9948.689478954751,2.0,9947.85429315475,0.04449731439116426,1632012120.0,2021-09-19 00:05:00+00:00,2021-09-19 00:09:00+00:00,2021-09-19 00:41:00+00:00,2021-09-19 00:42:00+00:00,1.193179355357222,1.0710822310105457,2021-09-20 00:00:00+00:00,0.02793220235516813,0.01706651794752837,target,minute interval; not exact exchange fill
17,862569.0,862596.0,-1.0,507.0,0.8767,0.8702000000000001,0.22224345,0.22059570000000003,0.0,3.295499999999975,2.8526608499999746,9951.542139804751,2.0,9948.689478954751,0.04467793481144006,1632271020.0,2021-09-22 00:05:00+00:00,2021-09-22 00:09:00+00:00,2021-09-22 00:36:00+00:00,2021-09-22 00:37:00+00:00,0.9733288296090965,0.869984131539179,2021-09-23 00:00:00+00:00,0.06950170552607875,0.05822848132137861,target,minute interval; not exact exchange fill
18,865449.0,865450.0,-1.0,346.0,1.0,0.9968,0.17300000000000001,0.17244640000000003,0.0,1.1071999999999933,0.7617535999999933,9952.30389340475,2.0,9951.542139804751,0.034768480617295414,1632442260.0,2021-09-24 00:05:00+00:00,2021-09-24 00:09:00+00:00,2021-09-24 00:10:00+00:00,2021-09-24 00:11:00+00:00,1.1419568306479861,0.9965471682311835,2021-09-25 00:00:00+00:00,0.024323111139178445,0.015508940217602789,target,minute interval; not exact exchange fill
19,866889.0,866890.0,-1.0,364.0,0.9425,0.9394,0.171535,0.1709708,0.0,1.128399999999997,0.785894199999997,9953.089787604751,2.0,9952.30389340475,0.034471415229527666,1632528660.0,2021-09-25 00:05:00+00:00,2021-09-25 00:09:00+00:00,2021-09-25 00:10:00+00:00,2021-09-25 00:11:00+00:00,1.077670219959455,0.9391861819387183,2021-09-26 00:00:00+00:00,0.024515888649702004,0.015972823012699172,target,minute interval; not exact exchange fill
20,868329.0,868334.0,-1.0,368.0,0.9371,0.9354,0.1724264,0.1721136,0.0,0.6256000000000128,0.28106000000001286,9953.37084760475,2.0,9953.089787604751,0.03464781362963974,1632615300.0,2021-09-26 00:05:00+00:00,2021-09-26 00:09:00+00:00,2021-09-26 00:14:00+00:00,2021-09-26 00:15:00+00:00,1.0706497074328976,0.9351837601345014,2021-09-27 00:00:00+00:00,0.014348514140036019,0.0057188444264004365,target,minute interval; not exact exchange fill
21,869769.0,869770.0,-1.0,379.0,0.9405,0.9390000000000001,0.17822475000000002,0.17794050000000003,0.0,0.5684999999999795,0.2123347499999794,9953.58318235475,2.0,9953.37084760475,0.03581193803160449,1632701460.0,2021-09-27 00:05:00+00:00,2021-09-27 00:09:00+00:00,2021-09-27 00:10:00+00:00,2021-09-27 00:11:00+00:00,1.0702882034401997,0.9388103593542746,2021-09-28 00:00:00+00:00,0.013018445443725683,0.00431664808626527,target,minute interval; not exact exchange fill
22,871209.0,872057.0,-1.0,578.0,0.9286000000000001,0.9177000000000001,0.26836540000000003,0.26521530000000004,-0.05357773312,6.300200000000012,5.820197033120011,9959.403379387872,2.0,9953.58318235475,0.053923375147101944,1632838680.0,2021-09-28 00:05:00+00:00,2021-09-28 00:09:00+00:00,2021-09-28 14:17:00+00:00,2021-09-28 14:18:00+00:00,1.013060705385771,0.9174846336808189,2021-09-29 00:00:00+00:00,0.13160399582755325,0.1192216545434682,target,minute interval; not exact exchange fill
23,872649.0,872653.0,-1.0,579.0,0.8975000000000001,0.8894000000000001,0.25982625000000004,0.2574813,0.0,4.689899999999998,4.172592449999998,9963.575971837872,2.0,9959.403379387872,0.052177071276727334,1632874440.0,2021-09-29 00:05:00+00:00,2021-09-29 00:09:00+00:00,2021-09-29 00:13:00+00:00,2021-09-29 00:14:00+00:00,0.981998311126755,0.8891806226099754,2021-09-30 00:00:00+00:00,0.09845613810606042,0.08528631997377485,target,minute interval; not exact exchange fill
24,875529.0,875530.0,-1.0,465.0,0.9509000000000001,0.9498000000000001,0.22108425000000004,0.2208285,0.0,0.5114999999999953,0.06958724999999524,9963.645559087872,2.0,9963.575971837872,0.044378494352809966,1633047060.0,2021-10-01 00:05:00+00:00,2021-10-01 00:09:00+00:00,2021-10-01 00:10:00+00:00,2021-10-01 00:11:00+00:00,1.056409741360227,0.9495655935484414,2021-10-02 00:00:00+00:00,0.012647234599910696,0.0014183524485105233,target,minute interval; not exact exchange fill
25,878409.0,878446.0,-1.0,444.0,1.0450000000000002,1.0324,0.23199000000000003,0.2291928,0.0,5.594400000000074,5.133217200000074,9968.778776287872,2.0,9963.645559087872,0.046567292789415064,1633222020.0,2021-10-03 00:05:00+00:00,2021-10-03 00:09:00+00:00,2021-10-03 00:46:00+00:00,2021-10-03 00:47:00+00:00,1.1555221302884844,1.0321308388339752,2021-10-04 00:00:00+00:00,0.11643967712560352,0.10460619940841646,target,minute interval; not exact exchange fill
26,879849.0,879863.0,-1.0,418.0,1.0579,1.052,0.2211011,0.21986800000000004,0.0,2.466200000000007,2.025230900000007,9970.804007187873,2.0,9968.778776287872,0.04435871333124971,1633307040.0,2021-10-04 00:05:00+00:00,2021-10-04 00:09:00+00:00,2021-10-04 00:23:00+00:00,2021-10-04 00:24:00+00:00,1.1754143507122632,1.0517172811403468,2021-10-05 00:00:00+00:00,0.052612458156636656,0.04122943258107467,target,minute interval; not exact exchange fill
27,881289.0,881506.0,-1.0,413.0,1.0419,1.0398,0.21515235000000002,0.2147187,0.0,0.8672999999999962,0.43742894999999615,9971.241436137874,2.0,9970.804007187873,0.04315646959761688,1633405620.0,2021-10-05 00:05:00+00:00,2021-10-05 00:09:00+00:00,2021-10-05 03:46:00+00:00,2021-10-05 03:47:00+00:00,1.1608221648219728,1.0394938854875548,2021-10-06 00:00:00+00:00,0.020232683419841725,0.008906245539555603,target,minute interval; not exact exchange fill
28,884169.0,884173.0,-1.0,454.0,1.0852,1.0734000000000001,0.2463404,0.24366180000000004,0.0,5.357199999999914,4.867197799999913,9976.108633937874,2.0,9971.241436137874,0.04941017657183801,1633565640.0,2021-10-07 00:05:00+00:00,2021-10-07 00:09:00+00:00,2021-10-07 00:13:00+00:00,2021-10-07 00:14:00+00:00,1.1931883978360402,1.0731502213733697,2021-10-08 00:00:00+00:00,0.11158401150580582,0.09927640575126541,target,minute interval; not exact exchange fill
29,885609.0,885790.0,-1.0,431.0,1.0691000000000002,1.0648,0.23039105000000004,0.22946439999999999,0.0,1.853300000000083,1.393444550000083,9977.502078487874,2.0,9976.108633937874,0.04618856078135101,1633662660.0,2021-10-08 00:05:00+00:00,2021-10-08 00:09:00+00:00,2021-10-08 03:10:00+00:00,2021-10-08 03:11:00+00:00,1.1831223613663544,1.0644983507341497,2021-10-09 00:00:00+00:00,0.040357428233444306,0.02835452591279347,target,minute interval; not exact exchange fill
30,894249.0,894274.0,-1.0,686.0,1.1321,1.125,0.38831030000000005,0.385875,0.0,4.870600000000072,4.096414700000072,9981.598493187874,2.0,9977.502078487874,0.07783717747094668,1634171700.0,2021-10-14 00:05:00+00:00,2021-10-14 00:09:00+00:00,2021-10-14 00:34:00+00:00,2021-10-14 00:35:00+00:00,1.2029529998720883,1.1247253844169647,2021-10-15 00:00:00+00:00,0.10408332175559139,0.08427942374748341,target,minute interval; not exact exchange fill
31,897129.0,897162.0,-1.0,736.0,1.1447,1.1392,0.42124960000000006,0.4192256,0.0,4.0480000000000445,3.2075248000000447,9984.806017987874,2.0,9981.598493187874,0.0844052383568603,1634344980.0,2021-10-16 00:05:00+00:00,2021-10-16 00:09:00+00:00,2021-10-16 00:42:00+00:00,2021-10-16 00:43:00+00:00,1.2106218116895497,1.1389219742521777,2021-10-17 00:00:00+00:00,0.0876496807313678,0.06610937849408231,target,minute interval; not exact exchange fill
32,900009.0,900016.0,-1.0,739.0,1.0962,1.0916000000000001,0.4050459,0.4033462000000001,0.0,3.399399999999954,2.5910078999999535,9987.397025887874,2.0,9984.806017987874,0.08113245250239211,1634516220.0,2021-10-18 00:05:00+00:00,2021-10-18 00:09:00+00:00,2021-10-18 00:16:00+00:00,2021-10-18 00:17:00+00:00,1.1619925832332723,1.0913756238134622,2021-10-19 00:00:00+00:00,0.07332705222156573,0.05329020123087149,target,minute interval; not exact exchange fill
33,902889.0,902908.0,-1.0,740.0,1.0906,1.0894000000000001,0.403522,0.40307800000000005,0.0,0.8879999999999022,0.08139999999990216,9987.478425887874,2.0,9987.397025887874,0.08080623989494942,1634689740.0,2021-10-20 00:05:00+00:00,2021-10-20 00:09:00+00:00,2021-10-20 00:28:00+00:00,2021-10-20 00:29:00+00:00,1.1562882446704565,1.0891342901358698,2021-10-21 00:00:00+00:00,0.0223131227129502,0.0016745766392710535,target,minute interval; not exact exchange fill
34,905769.0,906602.0,-1.0,981.0,1.0988,1.0867,0.5389614,0.53302635,-0.198122889421368,11.870099999999999,10.996235139421367,9998.474661027296,2.0,9987.478425887874,0.1079274221214825,1634911380.0,2021-10-22 00:05:00+00:00,2021-10-22 00:09:00+00:00,2021-10-22 14:02:00+00:00,2021-10-22 14:03:00+00:00,1.1479658213911499,1.0864444634323718,2021-10-23 00:00:00+00:00,0.2513033692518007,0.22798785446398984,target,minute interval; not exact exchange fill
35,908649.0,908682.0,-1.0,846.0,1.0938,1.0921,0.4626774,0.46195830000000004,0.0,1.4382000000000295,0.5135643000000294,9998.988225327295,2.0,9998.474661027296,0.0925495969507137,1635036180.0,2021-10-24 00:05:00+00:00,2021-10-24 00:09:00+00:00,2021-10-24 00:42:00+00:00,2021-10-24 00:43:00+00:00,1.1510950559925568,1.0918563754123412,2021-10-25 00:00:00+00:00,0.033923076851717436,0.010595155017893652,target,minute interval; not exact exchange fill
36,911529.0,912771.0,-1.0,887.0,1.0953000000000002,1.1502000000000001,0.4857655500000001,0.5101137000000001,-1.649157904172,-48.69629999999995,-48.04302134582795,9950.945203981468,1.0,9998.988225327295,0.09716294070025262,1635281520.0,2021-10-26 00:05:00+00:00,2021-10-26 00:09:00+00:00,2021-10-26 20:51:00+00:00,2021-10-26 20:52:00+00:00,1.149870808834051,1.0928646130952073,2021-10-27 00:00:00+00:00,0.04462801554213383,-0.9925360756280975,stop,minute interval; not exact exchange fill
37,914409.0,914451.0,-1.0,789.0,0.9979,0.992,0.39367155000000004,0.391344,0.0,4.655100000000013,3.8700844500000136,9954.815288431468,2.0,9950.945203981468,0.07912244353279893,1635382320.0,2021-10-28 00:05:00+00:00,2021-10-28 00:09:00+00:00,2021-10-28 00:51:00+00:00,2021-10-28 00:52:00+00:00,1.0593361338402385,0.991763230035871,2021-10-29 00:00:00+00:00,0.09988860920329712,0.07983982215995797,target,minute interval; not exact exchange fill
38,915849.0,915856.0,-1.0,681.0,1.0623,1.0551000000000001,0.36171315,0.35926155000000004,0.0,4.903199999999914,4.182225299999914,9958.997513731469,2.0,9954.815288431468,0.07267099178029919,1635466620.0,2021-10-29 00:05:00+00:00,2021-10-29 00:09:00+00:00,2021-10-29 00:16:00+00:00,2021-10-29 00:17:00+00:00,1.1336952913844676,1.054802383871806,2021-10-30 00:00:00+00:00,0.1050155547068088,0.08601827768905147,target,minute interval; not exact exchange fill
39,918729.0,919073.0,-1.0,800.0,1.0902,1.151,0.43608,0.46040000000000003,0.0,-48.63999999999997,-49.53647999999997,9909.46103373147,1.0,9958.997513731469,0.08757507959987595,1635659640.0,2021-10-31 00:05:00+00:00,2021-10-31 00:09:00+00:00,2021-10-31 05:53:00+00:00,2021-10-31 05:54:00+00:00,1.1507124016446957,1.0822099568146373,2021-11-01 00:00:00+00:00,0.13203976322534822,-1.0232712355984928,stop,minute interval; not exact exchange fill
40,921609.0,921635.0,-1.0,709.0,1.092,1.0895000000000001,0.387114,0.3862277500000001,0.0,1.7724999999999622,0.9991582499999622,9910.46019198147,2.0,9909.46103373147,0.07813018259666739,1635813360.0,2021-11-02 00:05:00+00:00,2021-11-02 00:09:00+00:00,2021-11-02 00:35:00+00:00,2021-11-02 00:36:00+00:00,1.1600661031381214,1.0892774447842344,2021-11-03 00:00:00+00:00,0.039998693773331276,0.02070413811027588,target,minute interval; not exact exchange fill
41,923049.0,923053.0,-1.0,691.0,1.1377000000000002,1.1327,0.3930753500000001,0.39134785,0.0,3.45500000000008,2.67057680000008,9913.13076878147,2.0,9910.46019198147,0.0793253476398677,1635898440.0,2021-11-03 00:05:00+00:00,2021-11-03 00:09:00+00:00,2021-11-03 00:13:00+00:00,2021-11-03 00:14:00+00:00,1.207560699480724,1.1324716845276284,2021-11-04 00:00:00+00:00,0.07483915150054295,0.055321518804238475,target,minute interval; not exact exchange fill
42,924489.0,924521.0,-1.0,826.0,1.2361,1.2074,0.5105093,0.49865620000000005,0.0,23.706199999999956,22.69703449999996,9935.827803281469,2.0,9913.13076878147,0.10299658340182517,1635986520.0,2021-11-04 00:05:00+00:00,2021-11-04 00:09:00+00:00,2021-11-04 00:41:00+00:00,2021-11-04 00:42:00+00:00,1.294173197885558,1.2071483428624,2021-11-05 00:00:00+00:00,0.4985373320521057,0.4731657804371303,target,minute interval; not exact exchange fill
43,927369.0,927373.0,-1.0,583.0,1.1571,1.1553,0.33729465,0.33676995,0.0,1.0494000000000139,0.37533540000001386,9936.203138681469,2.0,9935.827803281469,0.06789462472137509,1636157640.0,2021-11-06 00:05:00+00:00,2021-11-06 00:09:00+00:00,2021-11-06 00:13:00+00:00,2021-11-06 00:14:00+00:00,1.2404136971460085,1.1550299813655254,2021-11-07 00:00:00+00:00,0.024846078200645796,0.007727420844999292,target,minute interval; not exact exchange fill
44,928809.0,928824.0,-1.0,595.0,1.149,1.1481000000000001,0.3418275,0.34155975,0.0,0.535499999999941,-0.14788725000005898,9936.055251431468,2.0,9936.203138681469,0.06880445080058224,1636244700.0,2021-11-07 00:05:00+00:00,2021-11-07 00:09:00+00:00,2021-11-07 00:24:00+00:00,2021-11-07 00:25:00+00:00,1.2306595287035031,1.1478495110991642,2021-11-08 00:00:00+00:00,0.014088850610601734,-0.0030437354212826426,target,minute interval; not exact exchange fill
45,930249.0,931680.0,-1.0,568.0,1.2255,1.2835,0.348042,0.364514,-1.230204569488412,-32.94400000000003,-32.426351430511616,9903.628900000955,4.0,9936.055251431468,0.07005637372031688,1636416000.0,2021-11-08 00:05:00+00:00,2021-11-08 00:09:00+00:00,2021-11-09 00:00:00+00:00,2021-11-09 00:00:00+00:00,1.310967326848839,1.2171181821435477,2021-11-09 00:00:00+00:00,0.09807043422893909,-0.6679587274991391,timeout,minute interval; not exact exchange fill
46,933129.0,933132.0,-1.0,531.0,1.2598,1.2544,0.3344769,0.33304320000000004,0.0,2.867400000000038,2.199879900000038,9905.828779900956,2.0,9903.628900000955,0.06754633142604279,1636503180.0,2021-11-10 00:05:00+00:00,2021-11-10 00:09:00+00:00,2021-11-10 00:12:00+00:00,2021-11-10 00:13:00+00:00,1.3509828010119602,1.254122716020836,2021-11-11 00:00:00+00:00,0.0622626626530089,0.045435103484665486,target,minute interval; not exact exchange fill
47,936009.0,936073.0,-1.0,553.0,1.2202,1.2119,0.3373853,0.33509035,0.0,4.589899999999986,3.917424349999986,9909.746204250956,2.0,9905.828779900956,0.06811854060804257,1636679640.0,2021-11-12 00:05:00+00:00,2021-11-12 00:09:00+00:00,2021-11-12 01:13:00+00:00,2021-11-12 01:14:00+00:00,1.3078383522905757,1.2116094069266135,2021-11-13 00:00:00+00:00,0.09802321528026148,0.08083162011663877,target,minute interval; not exact exchange fill
48,937449.0,937526.0,-1.0,564.0,1.1929,1.1856,0.3363978,0.3343392,0.0,4.1172000000000475,3.4464630000000476,9913.192667250956,2.0,9909.746204250956,0.0678923139031949,1636766820.0,2021-11-13 00:05:00+00:00,2021-11-13 00:09:00+00:00,2021-11-13 01:26:00+00:00,2021-11-13 01:27:00+00:00,1.2787957304521544,1.1853500918082494,2021-11-14 00:00:00+00:00,0.08789619870519838,0.07114148710108349,target,minute interval; not exact exchange fill
49,938889.0,939115.0,-1.0,548.0,1.191,1.1866,0.326334,0.3251284,0.0,2.411199999999978,1.7597375999999776,9914.952404850957,2.0,9913.192667250956,0.06583832493805374,1636862160.0,2021-11-14 00:05:00+00:00,2021-11-14 00:09:00+00:00,2021-11-14 03:55:00+00:00,2021-11-14 03:56:00+00:00,1.2795713328156788,1.1863585159340486,2021-11-15 00:00:00+00:00,0.052403909012079496,0.036255523067295625,target,minute interval; not exact exchange fill
50,940329.0,941225.0,-1.0,590.0,1.1967,1.1859,0.3530265000000001,0.34984049999999994,-0.198492855917562,6.372000000000084,5.8676258559176455,9920.820030706875,2.0,9914.952404850957,0.07121093185021836,1636988760.0,2021-11-15 00:05:00+00:00,2021-11-15 00:09:00+00:00,2021-11-15 15:05:00+00:00,2021-11-15 15:06:00+00:00,1.27878061750562,1.1856620433456397,2021-11-16 00:00:00+00:00,0.1344770177149875,0.12116293555748431,target,minute interval; not exact exchange fill
51,947529.0,947559.0,-1.0,629.0,1.0887,1.0876000000000001,0.34239615,0.3420502,0.0,0.6918999999999238,0.0074536499999237615,9920.827484356876,2.0,9920.820030706875,0.06902577588147292,1637368800.0,2021-11-20 00:05:00+00:00,2021-11-20 00:09:00+00:00,2021-11-20 00:39:00+00:00,2021-11-20 00:40:00+00:00,1.1657997001005336,1.0873092499500097,2021-11-21 00:00:00+00:00,0.018038332810333676,0.00015369709589566595,target,minute interval; not exact exchange fill
52,948969.0,948969.0,-1.0,623.0,1.095,1.0949,0.34109249999999997,0.34106135,0.0,0.06229999999999314,-0.6198538500000068,9920.207630506875,2.0,9920.827484356876,0.06876291328275456,1637453400.0,2021-11-21 00:05:00+00:00,2021-11-21 00:09:00+00:00,2021-11-21 00:09:00+00:00,2021-11-21 00:10:00+00:00,1.1727729448340005,1.0946210821561784,2021-11-22 00:00:00+00:00,0.004872103591170025,-0.01279300921578376,target,minute interval; not exact exchange fill
53,951849.0,951850.0,-1.0,679.0,1.0356,1.0341,0.3515862,0.35107695,0.0,1.0185000000000386,0.3158368500000385,9920.523467356874,2.0,9920.207630506875,0.07088283090341642,1637626260.0,2021-11-23 00:05:00+00:00,2021-11-23 00:09:00+00:00,2021-11-23 00:10:00+00:00,2021-11-23 00:11:00+00:00,1.1069206409629317,1.033812473914383,2021-11-24 00:00:00+00:00,0.025063236413510433,0.00652195484672964,target,minute interval; not exact exchange fill
54,953289.0,953327.0,-1.0,767.0,1.0714000000000001,1.0646,0.4108819,0.4082741,0.0,5.215600000000107,4.396444000000107,9924.919911356874,2.0,9920.523467356874,0.08283472164588737,1637714880.0,2021-11-24 00:05:00+00:00,2021-11-24 00:09:00+00:00,2021-11-24 00:47:00+00:00,2021-11-24 00:48:00+00:00,1.1342940121878466,1.0643261643876065,2021-11-25 00:00:00+00:00,0.11247232234550524,0.09113745173197549,target,minute interval; not exact exchange fill
55,956169.0,956180.0,-1.0,751.0,1.0464,1.0423,0.39292320000000003,0.39138364999999997,0.0,3.079099999999994,2.294793149999994,9927.214704506874,2.0,9924.919911356874,0.07917911751617993,1637886060.0,2021-11-26 00:05:00+00:00,2021-11-26 00:09:00+00:00,2021-11-26 00:20:00+00:00,2021-11-26 00:21:00+00:00,1.1107362556500437,1.0420763242221445,2021-11-27 00:00:00+00:00,0.06720434277950692,0.0474949928174428,target,minute interval; not exact exchange fill
