start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,8215.20078485391,-0.1784799215146089
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,8215.20078485391,7128.55760978495,-0.1322722601098647
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,7128.55760978495,8183.411139685584,0.1479757319282513
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,8183.411139685584,7591.136719478689,-0.07237500476233572
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,7591.136719478689,10841.682160419614,0.4282027265561028
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,10841.682160419614,17432.56114520961,0.6079203288998563
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,17432.56114520961,14421.801117891751,-0.1727089899320503
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,14421.801117891751,11347.508816099778,-0.21316978903404737
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,11347.508816099778,11775.143416871724,0.03768532879791375
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,11775.143416871724,10456.199226034678,-0.1120108812387991
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,10456.199226034678,8969.594738738553,-0.14217446083034246
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,8969.594738738553,7384.209189697334,-0.1767510790865654
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,7384.209189697334,7079.058417610529,-0.0413247734791371
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,7079.058417610529,6741.072528034229,-0.04774446962261181
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,6741.072528034229,5104.649807198931,-0.24275405939186612
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,5104.649807198931,4249.223751500257,-0.16757781395548288
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,4249.223751500257,3616.6171733652877,-0.14887579829412778
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,3616.6171733652877,3259.367808944294,-0.09877997788982751
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,3259.367808944294,2825.68485457668,-0.13305738406617063
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,2825.68485457668,3265.7961808193336,0.15575386106126365
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,3265.7961808193336,3240.6567087285443,-0.007697808037880116
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,3240.6567087285443,2626.7045635436266,-0.18945300300746726
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,2626.7045635436266,2067.9505893460473,-0.21272052516015627
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,2067.9505893460473,1959.8957251168706,-0.05225214992363392
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,1959.8957251168706,2027.2532826335478,0.03436792919820286
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,2027.2532826335478,2106.8859521795926,0.039281065779109836
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,2106.8859521795926,1757.6877877231004,-0.16574137014642087
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,1757.6877877231004,1547.025491683554,-0.11985194271187216
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,1547.025491683554,1433.688313584107,-0.07326135135375678
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,1433.688313584107,1576.730931714749,0.09977246572725895
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,1576.730931714749,1157.2459992317802,-0.26604725260686335
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,1157.2459992317802,1093.9741524291267,-0.05467450036090471
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,1093.9741524291267,1092.755309136794,-0.0011141426784410102
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,1092.755309136794,824.1522201164785,-0.24580350859378997
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,824.1522201164785,1117.7255897353066,0.35621255691980913
