week_start_epoch,net_return
1630886400,-0.007135291568037938
1631491200,0.0011626363487882152
1632096000,0.0010608535657212759
1632700800,0.001830410096548718
1633305600,0.0006572315908865978
1633910400,0.0009331185220284866
1634515200,0.001563554098330755
1635120000,-0.00860115293204311
1635724800,0.0013368883162048206
1636329600,-0.001858145575528769
1636934400,0.0008659805531769926
1637539200,0.001273783796552408
1638144000,0.0016292757026035165
1638748800,0.0018166839393052303
1639353600,0.0017536010919201317
1639958400,0.0014302875519645042
1640563200,-0.00011243100653279825
1641168000,0.0005080652862776702
1641772800,0.0016625567664030338
1642377600,0.0012540644353611352
1642982400,0.001405458181046093
1643587200,0.0009592285393378308
1644192000,0.0015822943901266928
1644796800,0.0014502249556340718
1645401600,0.0018032287833102956
1646006400,0.0021997880504285305
1646611200,-0.001119043897835903
1647216000,0.0019742422813837646
1647820800,0.0020690023486975573
1648425600,0.0017852688831188068
1649030400,0.001760984321336867
1649635200,-0.003008011676749356
1650240000,0.0025514186620037016
1650844800,0.002860131885757955
1651449600,-0.003255956967804452
1652054400,0.0014624231053459447
1652659200,0.0014462677716640115
1653264000,0.0008105949489234376
1653868800,0.0022028015756669905
1654473600,0.00027092494815184054
1655078400,-0.002947026834901001
1655683200,-0.0018486016123077098
1656288000,0.0010936472863549707
1656892800,0.0016333500732315098
1657497600,0.002093236036014634
1658102400,-0.004098900591588461
1658707200,0.001271643520878607
1659312000,0.001829481342952466
1659916800,-0.0007081365695208452
1660521600,-0.0031534067229507246
1661126400,0.0010642341675974887
1661731200,0.0013488224725128894
1662336000,-0.002788519420422575
1662940800,0.00055135097000103
1663545600,-0.003063618672759949
1664150400,0.0008838030976221489
1664755200,-2.21058638851801e-05
1665360000,0.0011365231224560457
1665964800,0.000776884629811736
1666569600,0.0016384485655933645
1667174400,0.0004566086489847798
1667779200,-0.003906774427790305
1668384000,0.0020094195167514872
1668988800,0.0008246966523628441
1669593600,0.001527909800556948
1670198400,0.0011042988964971023
1670803200,0.000809021105669494
1671408000,0.0014697850073501773
1672012800,-0.003958508630782398
1672617600,0.0007374149563552646
1673222400,-0.0031738401175973596
1673827200,-0.003037219628651666
1674432000,-0.004055229419146933
1675036800,0.0012852170787933659
1675641600,0.001449670339374931
1676246400,-0.002135316857791447
1676851200,0.0017006025037908934
1677456000,0.001515494992775368
1678060800,0.0019840680862823756
1678665600,-0.0038905741787417236
1679270400,0.001046571766712301
1679875200,-0.0009860931100992287
1680480000,0.0005899748372195646
1681084800,-0.003921880205943529
1681689600,0.003574621926911714
1682294400,0.0007725245646672541
1682899200,0.001316090342732501
1683504000,0.0007009360564735889
1684108800,0.0019513381471754077
1684713600,0.0013171117288990342
1685318400,0.002061186155523753
1685923200,0.0009387339511885973
1686528000,0.0008298807855255941
1687132800,0.0011812131900392764
1687737600,0.0006824446541602303
1688342400,0.0009071582051976002
1688947200,0.0013172579877405166
1689552000,-1.467135776722639e-05
1690156800,0.001079428797669646
1690761600,0.0011906040185416522
1691366400,0.0005766075889606093
1691971200,0.00252849776176034
1692576000,0.0016862810002569173
1693180800,0.00022099236614203654
1693785600,0.0004248391029879617
1694390400,-0.00467057871736376
1694995200,0.0015562862123077448
1695600000,0.0006074490686298617
1696204800,0.001321591499583441
1696809600,0.0008299315658211182
1697414400,0.005374089531638093
1698019200,0.0015799886259972862
1698624000,-0.0042436699589699645
1699228800,-0.004343374455845428
1699833600,0.0012968818565848306
1700438400,-0.0021468091262077937
1701043200,-0.00024025980127406754
1701648000,0.0026554648256391644
1702252800,0.0018232271982054904
1702857600,0.0019083417877476805
1703462400,0.001968242998523939
1704067200,0.0017488014528610485
1704672000,0.002368173414162955
1705276800,0.002611083878731879
1705881600,0.0016896811468876116
1706486400,0.0009385149101421852
1707091200,-0.0018278792565351587
1707696000,-0.004028764284307096
1708300800,0.0019333100368448264
1708905600,0.002509804725808751
1709510400,0.0017204111328890104
1710115200,0.0018236337530097568
1710720000,0.00011110237998179784
1711324800,0.0007038923400619623
1711929600,0.000343466617039212
1712534400,0.0011156780233669839
1713139200,0.0013367388126754864
1713744000,0.0020650199490084287
1714348800,0.0016893872874961247
1714953600,0.0016106854319148933
1715558400,0.0011081437824429496
1716163200,0.0006103416268634643
1716768000,0.0009277788387611619
1717372800,0.0012510509892558197
1717977600,-0.0033492769417944324
1718582400,0.0008425437098804611
1719187200,0.0010672219155847262
1719792000,0.0006165356426657276
1720396800,-0.004023099400932262
1721001600,-0.006132174612162089
1721606400,0.0008187244718051989
1722211200,0.001138528709341502
1722816000,-0.0010677389033987295
1723420800,0.0009325280879270981
1724025600,0.0009110987129339332
1724630400,0.0005284181078659689
1725235200,0.001048387920477678
1725840000,9.328134448027825e-05
1726444800,0.00044045833983830107
1727049600,0.0009907527210009093
1727654400,0.0011388909646763423
1728259200,0.0011152158568024095
1728864000,0.0008801188975788854
1729468800,0.0007125412715720536
1730073600,0.000825063209533905
1730678400,-0.004781136911581774
1731283200,0.0029813607590034596
1731888000,-0.0053814171965105295
1732492800,0.0005901824121068433
1733097600,0.0008004455315127057
1733702400,0.0002600882556089701
1734307200,0.0002869475678022315
1734912000,0.0006774057371006226
1735516800,-0.006047989315759561
1736121600,0.0003864597764258182
1736726400,0.0007033098197861687
1737331200,0.0003286404685520772
1737936000,0.0011888730743625509
1738540800,0.0018077767705027004
1739145600,0.00157945096935741
1739750400,0.0008699870445720848
1740355200,0.0011089946481013246
1740960000,0.0007042010270370547
1741564800,0.0005259461490321193
1742169600,6.909398029342206e-05
1742774400,0.00022089798698421426
1743379200,0.0008121778158529658
1743984000,0.00012907394806815908
1744588800,-0.00021894567393554443
1745193600,0.0002852649507223415
1745798400,0.000573787268344228
1746403200,0.0008462937180688801
1747008000,0.0004965388376456659
1747612800,0.0004459441749158355
1748217600,0.0001717338439648497
1748822400,0.0006302304874983289
1749427200,0.0004134893469012191
1750032000,0.0006782697547997873
1750636800,0.0006519344922835124
1751241600,0.0010872198885774065
1751846400,0.0009501352478065161
1752451200,0.0018298024723184536
1753056000,8.772336330431507e-05
1753660800,0.001006497139329099
1754265600,0.000587359738057458
1754870400,0.0010277460480314637
1755475200,0.0011777796862502132
1756080000,0.0009534850229331315
1756684800,-0.0010500218561262376
1757289600,0.0005596876333597844
1757894400,0.001385031678251325
1758499200,0.0017542920822057884
1759104000,0.0010606287516430335
1759708800,0.001812661546183092
1760313600,-0.0006307759681309921
1760918400,-0.001313613935280622
1761523200,0.00037890895289249826
1762128000,0.0006127313120245503
1762732800,0.0014937240762724624
1763337600,-0.002323327664623509
1763942400,0.0008526858830555373
1764547200,0.0007523867869765333
1765152000,0.00040614692084295356
1765756800,0.0005515637168251875
1766361600,0.0007673281042279712
1766966400,-0.0044452248165415265
1767571200,0.0006738825291616735
1768176000,0.0004537789338037168
1768780800,0.001058938702069856
1769385600,-0.0038554674038554504
1769990400,0.0002614636046929242
1770595200,-0.0024900642387771788
1771200000,0.0006517605627656131
1771804800,0.0010337857202800116
1772409600,0.0014628171776489562
1773014400,-0.00436470411847889
1773619200,0.0008537854386834187
1774224000,0.0007745892232147167
1774828800,0.00048022879038089883
1775433600,0.0014458362545610726
1776038400,0.001082655736557081
1776643200,-0.0021650364475489514
1777248000,0.0011893339166924033
1777852800,0.0008049098563440715
1778457600,0.0021065313564576638
1779062400,0.0007890851330323301
1779667200,0.001360892867468877
1780272000,0.0033713418886078816
1780876800,-0.0033348257517971103
1781481600,-0.0005085644841003045
1782086400,0.0011614909795794048
1782691200,0.0004206493805256617
1783296000,0.0009931969273684338
1783900800,0.0011704190717816143
1784505600,0.0007844962516325715
1785110400,-0.0015611470854483
1785715200,-0.002271667517421805
1786320000,0.00025307926710982365
1786924800,0.0009844754648171694
1787529600,0.0005510200961553746
