start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,0.017207292059845836
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.009641492777973104
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,0.017513680538140397
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,-0.0056350794624723255
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.02126433855563059
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,0.0203513868115075
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.01949137802466605
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,0.0170340150786763
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,0.008210466656903836
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,-0.009946174372134964
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,0.027695707517319867
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.005555821240064485
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.009990506259869525
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.01333974012711614
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.0007881183198801267
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.004995355467986795
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.0008721810400058594
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.008975255903578283
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,0.020176293095713005
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.029230364216328075
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.014895140417334751
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.0008329766960137874
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.0
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.005016840866693517
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.002115036939942194
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.004965064210855852
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.007823246470423761
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,0.003530197127015633
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.0
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.00435015034547892
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.029152167871309143
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.004992822696358368
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.020133210364354337
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,-0.01966580335868784
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,0.009747326178585203
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.024591256434484787
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.011842464631708127
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.011088041571937213
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.0014525473559123814
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.014648734268876806
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,-0.009947371550851902
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.004998736697236161
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.014733092197120823
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.014703960823292062
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.014792141911184387
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.029002932867766562
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.009844990702495338
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.0025701641180365664
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,0.0008421767166197913
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.02561239225573919
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.031025978556264322
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.004934240564029135
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.023008595149490385
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.001815054192943144
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.0295460387302805
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,0.014880312109400107
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.004953876698225446
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.004996469753374644
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.009882024373414233
